"SV","0000067","20240225|170038","20240226_1521403_065912_010334","R03_2_San Diego Open - San Diego (USA)","Fruhvirtova","Saville","|K|0.537006|EK|G||OL1|1.95602|EOL1|OL2|2.25936|EOL2|OH1|187|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.04017|ENAOL1|NAOL2|2.35656|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|3.594|4.449|1.483|1.837|AH-5|3.594|4.449|1.606|1.989|AH-4|3.031|3.753|1.767|2.188|AH-3.5|2.587|3.203|1.767|2.188|AH-3|2.587|3.203|1.947|2.411|AH-2.5|2.279|2.822|1.947|2.411|AH-2|2.279|2.822|2.046|2.533|AH-1.5|2.157|2.67|2.046|2.533||AH1.5|2.049|186.251|2.375|215.94|AH2|2.049|186.251|2.566|233.298|AH2.5|1.925|175.02|2.566|233.298|AH3|1.925|175.02|2.793|253.877|AH3.5|1.815|164.987|2.793|253.877|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.30677|10|2.1|1|EK-1.5||K21|6.49625|10|5.89882|10|EK21||K1.5|2.1|1|3.76635|10|EK1.5||EAHS|","","-","","","","","","","","","","","","","","","",""
"SV","0000068","20240225|170052","20240226_1521404_049081_004110","R04_2_San Diego Open - San Diego (USA)","Fernandez","Maria","|K|0.817611|EK|G||OL1|1.32348|EOL1|OL2|5.74254|EOL2|OH1|123|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.3776|ENAOL1|NAOL2|5.98959|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.114|2.617|2.086|2.583|AH-5|2.114|2.617|2.728|3.378|AH-4|1.707|2.113|3.802|4.707|AH-3.5|1.451|1.796|3.802|4.707|AH-3|1.451|1.796|5.606|6.94|AH-2.5|1.292|1.6|5.606|6.94|AH-2|1.292|1.6|7.569|9.371|AH-1.5|1.219|1.509|7.569|9.371||AH1.5|1.215|110.489|11.587|1053.34|AH2|1.215|110.489|15.273|1388.44|AH2.5|1.185|107.761|15.273|1388.44|AH3|1.185|107.761|15.265|1387.73|AH3.5|1.185|107.766|15.265|1387.73|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.1|1|2.50444|10|EK-1.5||K21|4.52542|10|11.4079|1|EK21||K1.5|2.1|1|15.2284|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/wta-san-diego/fernandez-leylah-annie-maria-tatjana-KORLDDUP/#ah;2;-4.50;2","-4.5","1.66","2.27","","","","","1.66","2.27","","","","","","",""
"SV","0000068","20240225|170050","20240226_1521404_049081_004110","R04_2_San Diego Open - San Diego (USA)","Fernandez","Maria","|K|0.817611|EK|G||OL1|1.32348|EOL1|OL2|5.74254|EOL2|OH1|123|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.3776|ENAOL1|NAOL2|5.98959|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.114|2.617|2.086|2.583|AH-5|2.114|2.617|2.728|3.378|AH-4|1.707|2.113|3.802|4.707|AH-3.5|1.451|1.796|3.802|4.707|AH-3|1.451|1.796|5.606|6.94|AH-2.5|1.292|1.6|5.606|6.94|AH-2|1.292|1.6|7.569|9.371|AH-1.5|1.219|1.509|7.569|9.371||AH1.5|1.215|110.489|11.587|1053.34|AH2|1.215|110.489|15.273|1388.44|AH2.5|1.185|107.761|15.273|1388.44|AH3|1.185|107.761|15.265|1387.73|AH3.5|1.185|107.766|15.265|1387.73|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.1|1|2.50444|10|EK-1.5||K21|4.52542|10|11.4079|1|EK21||K1.5|2.1|1|15.2284|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/wta-san-diego/fernandez-leylah-annie-maria-tatjana-KORLDDUP/#ah;2;-5.50;2","-5.5","2.05","1.8","","","2.05","1.75","2.05","1.8","","","","","","",""
"SV","0000068","20240225|170056","20240226_1521404_049081_004110","R04_2_San Diego Open - San Diego (USA)","Fernandez","Maria","|K|0.817611|EK|G||OL1|1.32348|EOL1|OL2|5.74254|EOL2|OH1|123|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.3776|ENAOL1|NAOL2|5.98959|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.114|2.617|2.086|2.583|AH-5|2.114|2.617|2.728|3.378|AH-4|1.707|2.113|3.802|4.707|AH-3.5|1.451|1.796|3.802|4.707|AH-3|1.451|1.796|5.606|6.94|AH-2.5|1.292|1.6|5.606|6.94|AH-2|1.292|1.6|7.569|9.371|AH-1.5|1.219|1.509|7.569|9.371||AH1.5|1.215|110.489|11.587|1053.34|AH2|1.215|110.489|15.273|1388.44|AH2.5|1.185|107.761|15.273|1388.44|AH3|1.185|107.761|15.265|1387.73|AH3.5|1.185|107.766|15.265|1387.73|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.1|1|2.50444|10|EK-1.5||K21|4.52542|10|11.4079|1|EK21||K1.5|2.1|1|15.2284|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/wta-san-diego/fernandez-leylah-annie-maria-tatjana-KORLDDUP/#ah;2;1.50;1","1.5","1.07","9.71","","","1.08","8.5","1.08","9.71","","","","","","",""
"SV","0000068","20240225|170054","20240226_1521404_049081_004110","R04_2_San Diego Open - San Diego (USA)","Fernandez","Maria","|K|0.817611|EK|G||OL1|1.32348|EOL1|OL2|5.74254|EOL2|OH1|123|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.3776|ENAOL1|NAOL2|5.98959|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.114|2.617|2.086|2.583|AH-5|2.114|2.617|2.728|3.378|AH-4|1.707|2.113|3.802|4.707|AH-3.5|1.451|1.796|3.802|4.707|AH-3|1.451|1.796|5.606|6.94|AH-2.5|1.292|1.6|5.606|6.94|AH-2|1.292|1.6|7.569|9.371|AH-1.5|1.219|1.509|7.569|9.371||AH1.5|1.215|110.489|11.587|1053.34|AH2|1.215|110.489|15.273|1388.44|AH2.5|1.185|107.761|15.273|1388.44|AH3|1.185|107.761|15.265|1387.73|AH3.5|1.185|107.766|15.265|1387.73|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.1|1|2.50444|10|EK-1.5||K21|4.52542|10|11.4079|1|EK21||K1.5|2.1|1|15.2284|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/wta-san-diego/fernandez-leylah-annie-maria-tatjana-KORLDDUP/#ah;2;-1.50;1","-1.5","1.57","2.46","","","1.62","2.28","1.62","2.46","","","","","","",""
"SV","0000068","20240225|170042","20240226_1521404_049081_004110","R04_2_San Diego Open - San Diego (USA)","Fernandez","Maria","|K|0.817611|EK|G||OL1|1.32348|EOL1|OL2|5.74254|EOL2|OH1|123|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.3776|ENAOL1|NAOL2|5.98959|ENAOL2|NAVE1|-5|ENAVE1|NAVE2|-2|ENAVE2||ENA||AH-5.5|2.114|2.617|2.086|2.583|AH-5|2.114|2.617|2.728|3.378|AH-4|1.707|2.113|3.802|4.707|AH-3.5|1.451|1.796|3.802|4.707|AH-3|1.451|1.796|5.606|6.94|AH-2.5|1.292|1.6|5.606|6.94|AH-2|1.292|1.6|7.569|9.371|AH-1.5|1.219|1.509|7.569|9.371||AH1.5|1.215|110.489|11.587|1053.34|AH2|1.215|110.489|15.273|1388.44|AH2.5|1.185|107.761|15.273|1388.44|AH3|1.185|107.761|15.265|1387.73|AH3.5|1.185|107.766|15.265|1387.73|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.1|1|2.50444|10|EK-1.5||K21|4.52542|10|11.4079|1|EK21||K1.5|2.1|1|15.2284|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/wta-san-diego/fernandez-leylah-annie-maria-tatjana-KORLDDUP/","","1.21","4.64","","","1.2","4.6","1.22","4.64","","","","","","",""
"SV","0000069","20240225|170112","20240226_1521404_070326_017155","R04_2_San Diego Open - San Diego (USA)","Preston","Frech","|K|0.316663|EK|G||OL1|3.30536|EOL1|OL2|1.58172|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.44756|ENAOL1|NAOL2|1.6464|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA||AH-5.5|13.061|16.171|1.142|1.414|AH-5|13.061|16.171|1.198|1.483|AH-4|8.506|10.532|1.308|1.619|AH-3.5|5.323|6.59|1.308|1.619|AH-3|5.323|6.59|1.373|1.7|AH-2.5|4.463|5.525|1.373|1.7|AH-2|4.463|5.525|1.403|1.737|AH-1.5|4.172|5.165|1.403|1.737||AH1.5|3.399|309.026|1.626|147.841|AH2|3.399|309.026|1.688|153.481|AH2.5|3.157|286.984|1.688|153.481|AH3|3.157|286.984|1.821|165.546|AH3.5|2.778|252.565|1.821|165.546|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|6.26968|1|2.1|1|EK-1.5||K21|7.37402|10|5.70233|10|EK21||K1.5|2.1|10|2.37893|10|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/wta-san-diego/preston-taylah-frech-magdalena-x4Em9Xxs/#ah;2;4.50;2","4.5","1.76","2.11","","","","","1.76","2.11","","","","","","",""
"SV","0000069","20240225|170110","20240226_1521404_070326_017155","R04_2_San Diego Open - San Diego (USA)","Preston","Frech","|K|0.316663|EK|G||OL1|3.30536|EOL1|OL2|1.58172|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.44756|ENAOL1|NAOL2|1.6464|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA||AH-5.5|13.061|16.171|1.142|1.414|AH-5|13.061|16.171|1.198|1.483|AH-4|8.506|10.532|1.308|1.619|AH-3.5|5.323|6.59|1.308|1.619|AH-3|5.323|6.59|1.373|1.7|AH-2.5|4.463|5.525|1.373|1.7|AH-2|4.463|5.525|1.403|1.737|AH-1.5|4.172|5.165|1.403|1.737||AH1.5|3.399|309.026|1.626|147.841|AH2|3.399|309.026|1.688|153.481|AH2.5|3.157|286.984|1.688|153.481|AH3|3.157|286.984|1.821|165.546|AH3.5|2.778|252.565|1.821|165.546|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|6.26968|1|2.1|1|EK-1.5||K21|7.37402|10|5.70233|10|EK21||K1.5|2.1|10|2.37893|10|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/wta-san-diego/preston-taylah-frech-magdalena-x4Em9Xxs/#ah;2;3.50;2","3.5","2.09","1.77","","","2.06","1.74","2.09","1.77","","","","","","",""
"SV","0000069","20240225|170116","20240226_1521404_070326_017155","R04_2_San Diego Open - San Diego (USA)","Preston","Frech","|K|0.316663|EK|G||OL1|3.30536|EOL1|OL2|1.58172|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.44756|ENAOL1|NAOL2|1.6464|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA||AH-5.5|13.061|16.171|1.142|1.414|AH-5|13.061|16.171|1.198|1.483|AH-4|8.506|10.532|1.308|1.619|AH-3.5|5.323|6.59|1.308|1.619|AH-3|5.323|6.59|1.373|1.7|AH-2.5|4.463|5.525|1.373|1.7|AH-2|4.463|5.525|1.403|1.737|AH-1.5|4.172|5.165|1.403|1.737||AH1.5|3.399|309.026|1.626|147.841|AH2|3.399|309.026|1.688|153.481|AH2.5|3.157|286.984|1.688|153.481|AH3|3.157|286.984|1.821|165.546|AH3.5|2.778|252.565|1.821|165.546|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|6.26968|1|2.1|1|EK-1.5||K21|7.37402|10|5.70233|10|EK21||K1.5|2.1|10|2.37893|10|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/wta-san-diego/preston-taylah-frech-magdalena-x4Em9Xxs/#ah;2;1.50;1","1.5","1.82","2.02","","","1.75","2.05","1.82","2.05","","","","","","",""
"SV","0000069","20240225|170114","20240226_1521404_070326_017155","R04_2_San Diego Open - San Diego (USA)","Preston","Frech","|K|0.316663|EK|G||OL1|3.30536|EOL1|OL2|1.58172|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.44756|ENAOL1|NAOL2|1.6464|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA||AH-5.5|13.061|16.171|1.142|1.414|AH-5|13.061|16.171|1.198|1.483|AH-4|8.506|10.532|1.308|1.619|AH-3.5|5.323|6.59|1.308|1.619|AH-3|5.323|6.59|1.373|1.7|AH-2.5|4.463|5.525|1.373|1.7|AH-2|4.463|5.525|1.403|1.737|AH-1.5|4.172|5.165|1.403|1.737||AH1.5|3.399|309.026|1.626|147.841|AH2|3.399|309.026|1.688|153.481|AH2.5|3.157|286.984|1.688|153.481|AH3|3.157|286.984|1.821|165.546|AH3.5|2.778|252.565|1.821|165.546|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|6.26968|1|2.1|1|EK-1.5||K21|7.37402|10|5.70233|10|EK21||K1.5|2.1|10|2.37893|10|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/wta-san-diego/preston-taylah-frech-magdalena-x4Em9Xxs/#ah;2;-1.50;1","-1.5","5.32","1.17","","","5.2","1.17","5.32","1.17","","","","","","",""
"SV","0000069","20240225|170101","20240226_1521404_070326_017155","R04_2_San Diego Open - San Diego (USA)","Preston","Frech","|K|0.316663|EK|G||OL1|3.30536|EOL1|OL2|1.58172|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|3.44756|ENAOL1|NAOL2|1.6464|ENAOL2|NAVE1|-2|ENAVE1|NAVE2|-5|ENAVE2||ENA||AH-5.5|13.061|16.171|1.142|1.414|AH-5|13.061|16.171|1.198|1.483|AH-4|8.506|10.532|1.308|1.619|AH-3.5|5.323|6.59|1.308|1.619|AH-3|5.323|6.59|1.373|1.7|AH-2.5|4.463|5.525|1.373|1.7|AH-2|4.463|5.525|1.403|1.737|AH-1.5|4.172|5.165|1.403|1.737||AH1.5|3.399|309.026|1.626|147.841|AH2|3.399|309.026|1.688|153.481|AH2.5|3.157|286.984|1.688|153.481|AH3|3.157|286.984|1.821|165.546|AH3.5|2.778|252.565|1.821|165.546|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|6.26968|1|2.1|1|EK-1.5||K21|7.37402|10|5.70233|10|EK21||K1.5|2.1|10|2.37893|10|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/wta-san-diego/preston-taylah-frech-magdalena-x4Em9Xxs/","","2.97","1.41","","","2.95","1.41","2.97","1.41","","","","","","",""
