"CSM","0000049","20240527|084751","20240527_1970903_051966_043196","R03_1_ITA_Vicenza Challenger","Iannaccone","Naw","|K|0.420211|EK|G||OL1|2.5347|EOL1|OL2|1.82515|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|2.6418|ENAOL1|NAOL2|1.82515|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.886|272.258|1.707|161.026|AH-2.5|2.797|263.865|1.707|161.026|AH-2|2.797|263.865|1.75|165.109|AH-1.5|2.688|253.588|1.75|165.109||AH1.5|2.353|213.933|2.065|187.771|AH2|2.353|213.933|2.187|198.861|AH2.5|2.213|201.153|2.187|198.861|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|4.25334|6|1.54|6|EK-1.5||K21|5.60766|6|6.0408|6|EK21||K1.5|1.68929|6|2.91609|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/italy/vicenza-challenger-men/iannaccone-federico-naw-hazem-AiZEWPWq/","","2.32","1.58","","","","","2.35","1.58","","","","","","",""
"CSM","0000050","20240527|084810","20240527_1970903_079813_028346","R03_1_ITA_Vicenza Challenger","Vincent Ruggeri","Serdarusic","|K|0.598946|EK|G||OL1|1.76185|EOL1|OL2|2.6625|EOL2|OH1|167|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.76185|ENAOL1|NAOL2|2.775|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.571|242.548|2.062|194.549|AH-2.5|2.181|205.765|2.062|194.549|AH-2|2.181|205.765|2.313|218.237|AH-1.5|1.957|184.576|2.313|218.237||AH1.5|1.753|159.318|2.954|268.582|AH2|1.753|159.318|3.189|289.885|AH2.5|1.679|152.664|3.189|289.885|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.79207|6|1.73785|6|EK-1.5||K21|4.53512|6|6.81302|1|EK21||K1.5|1.54|6|4.99647|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/italy/vicenza-challenger-men/vincent-ruggeri-samuel-serdarusic-nino-SONhmEM7/#ah;2;-1.50;2","-1.5","1.86","1.91","","","","","1.86","1.91","","","","","","",""
"CSM","0000050","20240527|084808","20240527_1970903_079813_028346","R03_1_ITA_Vicenza Challenger","Vincent Ruggeri","Serdarusic","|K|0.598946|EK|G||OL1|1.76185|EOL1|OL2|2.6625|EOL2|OH1|167|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.76185|ENAOL1|NAOL2|2.775|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.571|242.548|2.062|194.549|AH-2.5|2.181|205.765|2.062|194.549|AH-2|2.181|205.765|2.313|218.237|AH-1.5|1.957|184.576|2.313|218.237||AH1.5|1.753|159.318|2.954|268.582|AH2|1.753|159.318|3.189|289.885|AH2.5|1.679|152.664|3.189|289.885|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.79207|6|1.73785|6|EK-1.5||K21|4.53512|6|6.81302|1|EK21||K1.5|1.54|6|4.99647|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/italy/vicenza-challenger-men/vincent-ruggeri-samuel-serdarusic-nino-SONhmEM7/#ah;2;-2.50;2","-2.5","2.04","1.75","","","","","2.04","1.75","","","","","","",""
"CSM","0000050","20240527|084814","20240527_1970903_079813_028346","R03_1_ITA_Vicenza Challenger","Vincent Ruggeri","Serdarusic","|K|0.598946|EK|G||OL1|1.76185|EOL1|OL2|2.6625|EOL2|OH1|167|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.76185|ENAOL1|NAOL2|2.775|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.571|242.548|2.062|194.549|AH-2.5|2.181|205.765|2.062|194.549|AH-2|2.181|205.765|2.313|218.237|AH-1.5|1.957|184.576|2.313|218.237||AH1.5|1.753|159.318|2.954|268.582|AH2|1.753|159.318|3.189|289.885|AH2.5|1.679|152.664|3.189|289.885|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.79207|6|1.73785|6|EK-1.5||K21|4.53512|6|6.81302|1|EK21||K1.5|1.54|6|4.99647|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/italy/vicenza-challenger-men/vincent-ruggeri-samuel-serdarusic-nino-SONhmEM7/#ah;2;1.50;1","1.5","1.28","3.53","","","","","1.28","3.53","","","","","","",""
"CSM","0000050","20240527|084812","20240527_1970903_079813_028346","R03_1_ITA_Vicenza Challenger","Vincent Ruggeri","Serdarusic","|K|0.598946|EK|G||OL1|1.76185|EOL1|OL2|2.6625|EOL2|OH1|167|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.76185|ENAOL1|NAOL2|2.775|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.571|242.548|2.062|194.549|AH-2.5|2.181|205.765|2.062|194.549|AH-2|2.181|205.765|2.313|218.237|AH-1.5|1.957|184.576|2.313|218.237||AH1.5|1.753|159.318|2.954|268.582|AH2|1.753|159.318|3.189|289.885|AH2.5|1.679|152.664|3.189|289.885|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.79207|6|1.73785|6|EK-1.5||K21|4.53512|6|6.81302|1|EK21||K1.5|1.54|6|4.99647|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/italy/vicenza-challenger-men/vincent-ruggeri-samuel-serdarusic-nino-SONhmEM7/#ah;2;-1.50;1","-1.5","2.57","1.49","","","","","2.57","1.49","","","","","","",""
"CSM","0000050","20240527|084801","20240527_1970903_079813_028346","R03_1_ITA_Vicenza Challenger","Vincent Ruggeri","Serdarusic","|K|0.598946|EK|G||OL1|1.76185|EOL1|OL2|2.6625|EOL2|OH1|167|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.76185|ENAOL1|NAOL2|2.775|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.571|242.548|2.062|194.549|AH-2.5|2.181|205.765|2.062|194.549|AH-2|2.181|205.765|2.313|218.237|AH-1.5|1.957|184.576|2.313|218.237||AH1.5|1.753|159.318|2.954|268.582|AH2|1.753|159.318|3.189|289.885|AH2.5|1.679|152.664|3.189|289.885|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.79207|6|1.73785|6|EK-1.5||K21|4.53512|6|6.81302|1|EK21||K1.5|1.54|6|4.99647|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/italy/vicenza-challenger-men/vincent-ruggeri-samuel-serdarusic-nino-SONhmEM7/","","1.7","2.12","","","","","1.7","2.13","","","","","","",""
"CSM","0000051","20240527|084826","20240527_1970803_027111_050146","R03_1_USA_Little Rock Challenger","Escobedo","Bouzige","|K|0.897618|EK|G||OL1|1.21|EOL1|OL2|10.405|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1816|ENAOL1|NAOL2|10.8447|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.602|151.147|4.735|446.738|AH-2.5|1.366|128.84|4.735|446.738|AH-2|1.366|128.84|6.133|578.598|AH-1.5|1.281|120.894|6.133|578.598||AH1.5|1.193|108.441|14.131|1284.66|AH2|1.193|108.441|36.024|3274.94|AH2.5|1.135|103.15|36.024|3274.94|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.63944|6|3.3112|1|EK-1.5||K21|4.07364|6|9.8243|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/little-rock-challenger-men/escobedo-ernesto-bouzige-moerani-QPU8p6zh/#ah;2;-5.50;2","-5.5","1.92","1.84","","","","","1.92","1.84","","","","","","",""
"CSM","0000051","20240527|084828","20240527_1970803_027111_050146","R03_1_USA_Little Rock Challenger","Escobedo","Bouzige","|K|0.897618|EK|G||OL1|1.21|EOL1|OL2|10.405|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1816|ENAOL1|NAOL2|10.8447|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.602|151.147|4.735|446.738|AH-2.5|1.366|128.84|4.735|446.738|AH-2|1.366|128.84|6.133|578.598|AH-1.5|1.281|120.894|6.133|578.598||AH1.5|1.193|108.441|14.131|1284.66|AH2|1.193|108.441|36.024|3274.94|AH2.5|1.135|103.15|36.024|3274.94|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.63944|6|3.3112|1|EK-1.5||K21|4.07364|6|9.8243|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/usa/little-rock-challenger-men/escobedo-ernesto-bouzige-moerani-QPU8p6zh/#ah;2;-6.00;2","-6.0","2.31","1.58","","","","","2.31","1.58","","","","","","",""
"CSM","0000051","20240527|084831","20240527_1970803_027111_050146","R03_1_USA_Little Rock Challenger","Escobedo","Bouzige","|K|0.897618|EK|G||OL1|1.21|EOL1|OL2|10.405|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1816|ENAOL1|NAOL2|10.8447|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.602|151.147|4.735|446.738|AH-2.5|1.366|128.84|4.735|446.738|AH-2|1.366|128.84|6.133|578.598|AH-1.5|1.281|120.894|6.133|578.598||AH1.5|1.193|108.441|14.131|1284.66|AH2|1.193|108.441|36.024|3274.94|AH2.5|1.135|103.15|36.024|3274.94|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.63944|6|3.3112|1|EK-1.5||K21|4.07364|6|9.8243|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/little-rock-challenger-men/escobedo-ernesto-bouzige-moerani-QPU8p6zh/#ah;2;1.50;1","1.5","","","","","","","","","","","","","","",""
"CSM","0000051","20240527|084829","20240527_1970803_027111_050146","R03_1_USA_Little Rock Challenger","Escobedo","Bouzige","|K|0.897618|EK|G||OL1|1.21|EOL1|OL2|10.405|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1816|ENAOL1|NAOL2|10.8447|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.602|151.147|4.735|446.738|AH-2.5|1.366|128.84|4.735|446.738|AH-2|1.366|128.84|6.133|578.598|AH-1.5|1.281|120.894|6.133|578.598||AH1.5|1.193|108.441|14.131|1284.66|AH2|1.193|108.441|36.024|3274.94|AH2.5|1.135|103.15|36.024|3274.94|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.63944|6|3.3112|1|EK-1.5||K21|4.07364|6|9.8243|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/usa/little-rock-challenger-men/escobedo-ernesto-bouzige-moerani-QPU8p6zh/#ah;2;-1.50;1","-1.5","1.34","3.12","","","","","1.34","3.12","","","","","","",""
"CSM","0000051","20240527|084818","20240527_1970803_027111_050146","R03_1_USA_Little Rock Challenger","Escobedo","Bouzige","|K|0.897618|EK|G||OL1|1.21|EOL1|OL2|10.405|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.1816|ENAOL1|NAOL2|10.8447|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1.602|151.147|4.735|446.738|AH-2.5|1.366|128.84|4.735|446.738|AH-2|1.366|128.84|6.133|578.598|AH-1.5|1.281|120.894|6.133|578.598||AH1.5|1.193|108.441|14.131|1284.66|AH2|1.193|108.441|36.024|3274.94|AH2.5|1.135|103.15|36.024|3274.94|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|1.63944|6|3.3112|1|EK-1.5||K21|4.07364|6|9.8243|1|EK21||K1.5|1.54|1|11260|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/usa/little-rock-challenger-men/escobedo-ernesto-bouzige-moerani-QPU8p6zh/","","1.1","6.75","","","","","1.1","6.75","","","","","","",""
