"CSV","0000085","20240220|085029","20240219_1531204_009391_043866","R04_1_W75 Porto (POR)","Hesse","Udvardy","|K|0.530821|EK|G||OL1|2.03364|EOL1|OL2|2.21062|EOL2|OH1|189|EOH1|OH2|214|EOH2|EG|NA|NOT|ENA||AH-5.5|3.134|304.599|1.532|148.876|AH-5|3.134|304.599|1.725|167.672|AH-4|2.55|247.772|1.964|190.844|AH-3.5|2.162|210.079|1.964|190.844|AH-3|2.162|210.079|2.082|202.303|AH-2.5|2.035|197.749|2.082|202.303|AH-2|2.035|197.749|2.133|207.245|AH-1.5|1.988|193.244|2.133|207.245||AH1.5|1.807|172.56|2.49|237.817|AH2|1.807|172.56|2.597|248.032|AH2.5|1.754|167.553|2.597|248.032|AH3|1.754|167.553|2.868|273.931|AH3.5|1.649|157.494|2.868|273.931|AH4|1.649|157.494|3.56|339.998|AH4.5|1.483|141.667|3.56|339.998|AH5|1.483|141.667|4.209|402.031|AH5.5|1.394|133.109|4.209|402.031||EAH||AHS||K-1.5|3.70082|10|2.1|1|EK-1.5||K21|7.04016|10|6.09504|10|EK21||K1.5|2.1|1|3.18169|10|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/hesse-amandine-udvardy-panna-dMvNysT3/","","1.81","1.93","","","1.88","1.85","1.88","1.93","","","","","","",""
"CSV","0000086","20240220|085045","20240219_1531204_072174_024845","R04_1_W75 Porto (POR)","Naef","Bandecchi","|K|0.838913|EK|G||OL1|1.2912|EOL1|OL2|6.41493|EOL2|OH1|120|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.579|250.618|1.712|166.393|AH-5|2.579|250.618|2.208|214.545|AH-4|1.927|187.302|2.918|283.595|AH-3.5|1.589|154.468|2.918|283.595|AH-3|1.589|154.468|3.495|339.677|AH-2.5|1.458|141.723|3.495|339.677|AH-2|1.458|141.723|4.227|410.763|AH-1.5|1.36|132.179|4.227|410.763||AH1.5|1.188|113.442|8.836|843.944|AH2|1.188|113.442|11.077|1057.97|AH2.5|1.156|110.439|11.077|1057.97|AH3|1.156|110.439|15.668|1496.48|AH3.5|1.122|107.161|15.668|1496.48|AH4|1.122|107.161|32.639|3117.36|AH4.5|1.082|103.314|32.639|3117.36|AH5|1.082|103.314|10470|1e+006|AH5.5|1.047|100.01|10470|1e+006||EAH||AHS||K-1.5|2.1|1|2.5651|10|EK-1.5||K21|4.75632|10|9.98043|1|EK21||K1.5|2.1|1|18.0489|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/naef-celine-bandecchi-susan-nBHeHCsk/#ah;2;-5.00;2","-5.0","1.74","2.02","","","","","1.74","2.02","","","","","","",""
"CSV","0000086","20240220|085043","20240219_1531204_072174_024845","R04_1_W75 Porto (POR)","Naef","Bandecchi","|K|0.838913|EK|G||OL1|1.2912|EOL1|OL2|6.41493|EOL2|OH1|120|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.579|250.618|1.712|166.393|AH-5|2.579|250.618|2.208|214.545|AH-4|1.927|187.302|2.918|283.595|AH-3.5|1.589|154.468|2.918|283.595|AH-3|1.589|154.468|3.495|339.677|AH-2.5|1.458|141.723|3.495|339.677|AH-2|1.458|141.723|4.227|410.763|AH-1.5|1.36|132.179|4.227|410.763||AH1.5|1.188|113.442|8.836|843.944|AH2|1.188|113.442|11.077|1057.97|AH2.5|1.156|110.439|11.077|1057.97|AH3|1.156|110.439|15.668|1496.48|AH3.5|1.122|107.161|15.668|1496.48|AH4|1.122|107.161|32.639|3117.36|AH4.5|1.082|103.314|32.639|3117.36|AH5|1.082|103.314|10470|1e+006|AH5.5|1.047|100.01|10470|1e+006||EAH||AHS||K-1.5|2.1|1|2.5651|10|EK-1.5||K21|4.75632|10|9.98043|1|EK21||K1.5|2.1|1|18.0489|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/naef-celine-bandecchi-susan-nBHeHCsk/#ah;2;-5.50;2","-5.5","1.93","1.81","","","","","1.93","1.81","","","","","","",""
"CSV","0000086","20240220|085048","20240219_1531204_072174_024845","R04_1_W75 Porto (POR)","Naef","Bandecchi","|K|0.838913|EK|G||OL1|1.2912|EOL1|OL2|6.41493|EOL2|OH1|120|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.579|250.618|1.712|166.393|AH-5|2.579|250.618|2.208|214.545|AH-4|1.927|187.302|2.918|283.595|AH-3.5|1.589|154.468|2.918|283.595|AH-3|1.589|154.468|3.495|339.677|AH-2.5|1.458|141.723|3.495|339.677|AH-2|1.458|141.723|4.227|410.763|AH-1.5|1.36|132.179|4.227|410.763||AH1.5|1.188|113.442|8.836|843.944|AH2|1.188|113.442|11.077|1057.97|AH2.5|1.156|110.439|11.077|1057.97|AH3|1.156|110.439|15.668|1496.48|AH3.5|1.122|107.161|15.668|1496.48|AH4|1.122|107.161|32.639|3117.36|AH4.5|1.082|103.314|32.639|3117.36|AH5|1.082|103.314|10470|1e+006|AH5.5|1.047|100.01|10470|1e+006||EAH||AHS||K-1.5|2.1|1|2.5651|10|EK-1.5||K21|4.75632|10|9.98043|1|EK21||K1.5|2.1|1|18.0489|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/naef-celine-bandecchi-susan-nBHeHCsk/#ah;2;1.50;1","1.5","1.07","7.64","","","","","1.07","7.64","","","","","","",""
"CSV","0000086","20240220|085046","20240219_1531204_072174_024845","R04_1_W75 Porto (POR)","Naef","Bandecchi","|K|0.838913|EK|G||OL1|1.2912|EOL1|OL2|6.41493|EOL2|OH1|120|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.579|250.618|1.712|166.393|AH-5|2.579|250.618|2.208|214.545|AH-4|1.927|187.302|2.918|283.595|AH-3.5|1.589|154.468|2.918|283.595|AH-3|1.589|154.468|3.495|339.677|AH-2.5|1.458|141.723|3.495|339.677|AH-2|1.458|141.723|4.227|410.763|AH-1.5|1.36|132.179|4.227|410.763||AH1.5|1.188|113.442|8.836|843.944|AH2|1.188|113.442|11.077|1057.97|AH2.5|1.156|110.439|11.077|1057.97|AH3|1.156|110.439|15.668|1496.48|AH3.5|1.122|107.161|15.668|1496.48|AH4|1.122|107.161|32.639|3117.36|AH4.5|1.082|103.314|32.639|3117.36|AH5|1.082|103.314|10470|1e+006|AH5.5|1.047|100.01|10470|1e+006||EAH||AHS||K-1.5|2.1|1|2.5651|10|EK-1.5||K21|4.75632|10|9.98043|1|EK21||K1.5|2.1|1|18.0489|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/naef-celine-bandecchi-susan-nBHeHCsk/#ah;2;-1.50;1","-1.5","1.57","2.31","","","","","1.57","2.31","","","","","","",""
"CSV","0000086","20240220|085037","20240219_1531204_072174_024845","R04_1_W75 Porto (POR)","Naef","Bandecchi","|K|0.838913|EK|G||OL1|1.2912|EOL1|OL2|6.41493|EOL2|OH1|120|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.579|250.618|1.712|166.393|AH-5|2.579|250.618|2.208|214.545|AH-4|1.927|187.302|2.918|283.595|AH-3.5|1.589|154.468|2.918|283.595|AH-3|1.589|154.468|3.495|339.677|AH-2.5|1.458|141.723|3.495|339.677|AH-2|1.458|141.723|4.227|410.763|AH-1.5|1.36|132.179|4.227|410.763||AH1.5|1.188|113.442|8.836|843.944|AH2|1.188|113.442|11.077|1057.97|AH2.5|1.156|110.439|11.077|1057.97|AH3|1.156|110.439|15.668|1496.48|AH3.5|1.122|107.161|15.668|1496.48|AH4|1.122|107.161|32.639|3117.36|AH4.5|1.082|103.314|32.639|3117.36|AH5|1.082|103.314|10470|1e+006|AH5.5|1.047|100.01|10470|1e+006||EAH||AHS||K-1.5|2.1|1|2.5651|10|EK-1.5||K21|4.75632|10|9.98043|1|EK21||K1.5|2.1|1|18.0489|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/naef-celine-bandecchi-susan-nBHeHCsk/","","1.2","4.28","","","","","1.2","4.28","","","","","","",""
"CSV","0000087","20240220|085058","20240219_1531204_072064_012059","R04_1_W75 Porto (POR)","Seidel","Deichmann","|K|0.643369|EK|G||OL1|1.67856|EOL1|OL2|2.90273|EOL2|OH1|156|EOH1|OH2|281|EOH2|EG|NA|NOT|ENA||AH-5.5|3.313|321.988|1.493|145.047|AH-5|3.313|321.988|1.816|176.488|AH-4|2.374|230.739|2.184|212.252|AH-3.5|1.946|189.085|2.184|212.252|AH-3|1.946|189.085|2.624|255.001|AH-2.5|1.693|164.516|2.624|255.001|AH-2|1.693|164.516|2.866|278.505|AH-1.5|1.605|156.021|2.866|278.505||AH1.5|1.491|142.382|3.517|335.951|AH2|1.491|142.382|4.394|419.666|AH2.5|1.375|131.283|4.394|419.666|AH3|1.375|131.283|5.061|483.382|AH3.5|1.32|126.084|5.061|483.382|AH4|1.32|126.084|6.015|574.525|AH4.5|1.268|121.074|6.015|574.525|AH5|1.268|121.074|8.599|821.264|AH5.5|1.192|113.865|8.599|821.264||EAH||AHS||K-1.5|2.45266|10|2.1|10|EK-1.5||K21|5.34196|10|8.51491|1|EK21||K1.5|2.1|1|5.61183|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/seidel-ella-von-deichmann-kathinka-2auJxNDc/#ah;2;-3.50;2","-3.5","1.75","2.0","","","","","1.75","2.0","","","","","","",""
"CSV","0000087","20240220|085057","20240219_1531204_072064_012059","R04_1_W75 Porto (POR)","Seidel","Deichmann","|K|0.643369|EK|G||OL1|1.67856|EOL1|OL2|2.90273|EOL2|OH1|156|EOH1|OH2|281|EOH2|EG|NA|NOT|ENA||AH-5.5|3.313|321.988|1.493|145.047|AH-5|3.313|321.988|1.816|176.488|AH-4|2.374|230.739|2.184|212.252|AH-3.5|1.946|189.085|2.184|212.252|AH-3|1.946|189.085|2.624|255.001|AH-2.5|1.693|164.516|2.624|255.001|AH-2|1.693|164.516|2.866|278.505|AH-1.5|1.605|156.021|2.866|278.505||AH1.5|1.491|142.382|3.517|335.951|AH2|1.491|142.382|4.394|419.666|AH2.5|1.375|131.283|4.394|419.666|AH3|1.375|131.283|5.061|483.382|AH3.5|1.32|126.084|5.061|483.382|AH4|1.32|126.084|6.015|574.525|AH4.5|1.268|121.074|6.015|574.525|AH5|1.268|121.074|8.599|821.264|AH5.5|1.192|113.865|8.599|821.264||EAH||AHS||K-1.5|2.45266|10|2.1|10|EK-1.5||K21|5.34196|10|8.51491|1|EK21||K1.5|2.1|1|5.61183|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/seidel-ella-von-deichmann-kathinka-2auJxNDc/#ah;2;-4.50;2","-4.5","2.08","1.7","","","","","2.08","1.7","","","","","","",""
"CSV","0000087","20240220|085101","20240219_1531204_072064_012059","R04_1_W75 Porto (POR)","Seidel","Deichmann","|K|0.643369|EK|G||OL1|1.67856|EOL1|OL2|2.90273|EOL2|OH1|156|EOH1|OH2|281|EOH2|EG|NA|NOT|ENA||AH-5.5|3.313|321.988|1.493|145.047|AH-5|3.313|321.988|1.816|176.488|AH-4|2.374|230.739|2.184|212.252|AH-3.5|1.946|189.085|2.184|212.252|AH-3|1.946|189.085|2.624|255.001|AH-2.5|1.693|164.516|2.624|255.001|AH-2|1.693|164.516|2.866|278.505|AH-1.5|1.605|156.021|2.866|278.505||AH1.5|1.491|142.382|3.517|335.951|AH2|1.491|142.382|4.394|419.666|AH2.5|1.375|131.283|4.394|419.666|AH3|1.375|131.283|5.061|483.382|AH3.5|1.32|126.084|5.061|483.382|AH4|1.32|126.084|6.015|574.525|AH4.5|1.268|121.074|6.015|574.525|AH5|1.268|121.074|8.599|821.264|AH5.5|1.192|113.865|8.599|821.264||EAH||AHS||K-1.5|2.45266|10|2.1|10|EK-1.5||K21|5.34196|10|8.51491|1|EK21||K1.5|2.1|1|5.61183|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/seidel-ella-von-deichmann-kathinka-2auJxNDc/#ah;2;1.50;1","1.5","1.18","4.52","","","","","1.18","4.57","","","","","","",""
"CSV","0000087","20240220|085100","20240219_1531204_072064_012059","R04_1_W75 Porto (POR)","Seidel","Deichmann","|K|0.643369|EK|G||OL1|1.67856|EOL1|OL2|2.90273|EOL2|OH1|156|EOH1|OH2|281|EOH2|EG|NA|NOT|ENA||AH-5.5|3.313|321.988|1.493|145.047|AH-5|3.313|321.988|1.816|176.488|AH-4|2.374|230.739|2.184|212.252|AH-3.5|1.946|189.085|2.184|212.252|AH-3|1.946|189.085|2.624|255.001|AH-2.5|1.693|164.516|2.624|255.001|AH-2|1.693|164.516|2.866|278.505|AH-1.5|1.605|156.021|2.866|278.505||AH1.5|1.491|142.382|3.517|335.951|AH2|1.491|142.382|4.394|419.666|AH2.5|1.375|131.283|4.394|419.666|AH3|1.375|131.283|5.061|483.382|AH3.5|1.32|126.084|5.061|483.382|AH4|1.32|126.084|6.015|574.525|AH4.5|1.268|121.074|6.015|574.525|AH5|1.268|121.074|8.599|821.264|AH5.5|1.192|113.865|8.599|821.264||EAH||AHS||K-1.5|2.45266|10|2.1|10|EK-1.5||K21|5.34196|10|8.51491|1|EK21||K1.5|2.1|1|5.61183|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/seidel-ella-von-deichmann-kathinka-2auJxNDc/#ah;2;-1.50;1","-1.5","2.02","1.74","","","","","2.02","1.74","","","","","","",""
"CSV","0000087","20240220|085051","20240219_1531204_072064_012059","R04_1_W75 Porto (POR)","Seidel","Deichmann","|K|0.643369|EK|G||OL1|1.67856|EOL1|OL2|2.90273|EOL2|OH1|156|EOH1|OH2|281|EOH2|EG|NA|NOT|ENA||AH-5.5|3.313|321.988|1.493|145.047|AH-5|3.313|321.988|1.816|176.488|AH-4|2.374|230.739|2.184|212.252|AH-3.5|1.946|189.085|2.184|212.252|AH-3|1.946|189.085|2.624|255.001|AH-2.5|1.693|164.516|2.624|255.001|AH-2|1.693|164.516|2.866|278.505|AH-1.5|1.605|156.021|2.866|278.505||AH1.5|1.491|142.382|3.517|335.951|AH2|1.491|142.382|4.394|419.666|AH2.5|1.375|131.283|4.394|419.666|AH3|1.375|131.283|5.061|483.382|AH3.5|1.32|126.084|5.061|483.382|AH4|1.32|126.084|6.015|574.525|AH4.5|1.268|121.074|6.015|574.525|AH5|1.268|121.074|8.599|821.264|AH5.5|1.192|113.865|8.599|821.264||EAH||AHS||K-1.5|2.45266|10|2.1|10|EK-1.5||K21|5.34196|10|8.51491|1|EK21||K1.5|2.1|1|5.61183|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/portugal/itf-w75-porto-women/seidel-ella-von-deichmann-kathinka-2auJxNDc/","","1.4","2.82","","","1.39","2.8","1.4","2.85","","","","","","",""
