"CSV","0000055","20240312|084132","20240311_1535304_059575_010343","R04_1_W35 Alaminos (CYP)","Akugue Noha","Papamichail","|K|0.655897|EK|G||OL1|1.64628|EOL1|OL2|3.00603|EOL2|OH1|153|EOH1|OH2|291|EOH2|EG|NA|NOT|ENA||AH-5.5|2.702|262.611|1.662|161.496|AH-5|2.702|262.611|1.704|165.585|AH-4|2.598|252.474|1.909|185.567|AH-3.5|2.232|216.868|1.909|185.567|AH-3|2.232|216.868|2.075|201.605|AH-2.5|2.042|198.42|2.075|201.605|AH-2|2.042|198.42|2.259|219.549|AH-1.5|1.89|183.648|2.259|219.549||AH1.5|1.748|166.967|2.61|249.327|AH2|1.748|166.967|2.738|261.552|AH2.5|1.695|161.9|2.738|261.552|AH3|1.695|161.9|3.046|290.933|AH3.5|1.595|152.374|3.046|290.933|AH4|1.595|152.374|3.797|362.689|AH4.5|1.446|138.068|3.797|362.689|AH5|1.446|138.068|6.117|584.201|AH5.5|1.263|120.653|6.117|584.201||EAH||AHS||K-1.5|2.43753|10|2.1|10|EK-1.5||K21|5.18024|10|8.1896|1|EK21||K1.5|2.1|1|6.03805|1|EK1.5||EAHS|","","-","","","","","","","","","","","","","","","",""
"CSV","0000056","20240312|084145","20240311_1535304_008584_032365","R04_1_W35 Alaminos (CYP)","Melnikova","Bulgaru","|K|0.351346|EK|G||OL1|2.94405|EOL1|OL2|1.6678|EOL2|OH1|285|EOH1|OH2|155|EOH2|EG|NA|NOT|ENA||AH-5.5|5.452|529.797|1.268|123.267|AH-5|5.452|529.797|1.364|132.508|AH-4|4.194|407.614|1.489|144.681|AH-3.5|3.332|323.808|1.489|144.681|AH-3|3.332|323.808|1.515|147.229|AH-2.5|3.208|311.736|1.515|147.229|AH-2|3.208|311.736|1.531|148.764|AH-1.5|3.139|305.071|1.531|148.764||AH1.5|2.713|259.135|1.705|162.84|AH2|2.713|259.135|1.788|170.799|AH2.5|2.526|241.245|1.788|170.799|AH3|2.526|241.245|1.99|190.079|AH3.5|2.209|211.013|1.99|190.079|AH4|2.209|211.013|2.328|222.352|AH4.5|1.903|181.731|2.328|222.352|AH5|1.903|181.731|2.971|283.721|AH5.5|1.617|154.43|2.971|283.721||EAH||AHS||K-1.5|5.79811|1|2.1|1|EK-1.5||K21|7.36496|10|6.4769|10|EK21||K1.5|2.1|10|2.3404|10|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/cyprus/itf-w35-alaminos-larnaca-women/melnikova-marina-bulgaru-miriam-bianca-4G7c2BhR/#ah;2;3.50;2","3.5","1.85","1.88","","","","","1.85","1.88","","","","","","",""
"CSV","0000056","20240312|084146","20240311_1535304_008584_032365","R04_1_W35 Alaminos (CYP)","Melnikova","Bulgaru","|K|0.351346|EK|G||OL1|2.94405|EOL1|OL2|1.6678|EOL2|OH1|285|EOH1|OH2|155|EOH2|EG|NA|NOT|ENA||AH-5.5|5.452|529.797|1.268|123.267|AH-5|5.452|529.797|1.364|132.508|AH-4|4.194|407.614|1.489|144.681|AH-3.5|3.332|323.808|1.489|144.681|AH-3|3.332|323.808|1.515|147.229|AH-2.5|3.208|311.736|1.515|147.229|AH-2|3.208|311.736|1.531|148.764|AH-1.5|3.139|305.071|1.531|148.764||AH1.5|2.713|259.135|1.705|162.84|AH2|2.713|259.135|1.788|170.799|AH2.5|2.526|241.245|1.788|170.799|AH3|2.526|241.245|1.99|190.079|AH3.5|2.209|211.013|1.99|190.079|AH4|2.209|211.013|2.328|222.352|AH4.5|1.903|181.731|2.328|222.352|AH5|1.903|181.731|2.971|283.721|AH5.5|1.617|154.43|2.971|283.721||EAH||AHS||K-1.5|5.79811|1|2.1|1|EK-1.5||K21|7.36496|10|6.4769|10|EK21||K1.5|2.1|10|2.3404|10|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/cyprus/itf-w35-alaminos-larnaca-women/melnikova-marina-bulgaru-miriam-bianca-4G7c2BhR/#ah;2;3.00;2","3.0","1.96","1.79","","","","","1.96","1.79","","","","","","",""
"CSV","0000056","20240312|084149","20240311_1535304_008584_032365","R04_1_W35 Alaminos (CYP)","Melnikova","Bulgaru","|K|0.351346|EK|G||OL1|2.94405|EOL1|OL2|1.6678|EOL2|OH1|285|EOH1|OH2|155|EOH2|EG|NA|NOT|ENA||AH-5.5|5.452|529.797|1.268|123.267|AH-5|5.452|529.797|1.364|132.508|AH-4|4.194|407.614|1.489|144.681|AH-3.5|3.332|323.808|1.489|144.681|AH-3|3.332|323.808|1.515|147.229|AH-2.5|3.208|311.736|1.515|147.229|AH-2|3.208|311.736|1.531|148.764|AH-1.5|3.139|305.071|1.531|148.764||AH1.5|2.713|259.135|1.705|162.84|AH2|2.713|259.135|1.788|170.799|AH2.5|2.526|241.245|1.788|170.799|AH3|2.526|241.245|1.99|190.079|AH3.5|2.209|211.013|1.99|190.079|AH4|2.209|211.013|2.328|222.352|AH4.5|1.903|181.731|2.328|222.352|AH5|1.903|181.731|2.971|283.721|AH5.5|1.617|154.43|2.971|283.721||EAH||AHS||K-1.5|5.79811|1|2.1|1|EK-1.5||K21|7.36496|10|6.4769|10|EK21||K1.5|2.1|10|2.3404|10|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/cyprus/itf-w35-alaminos-larnaca-women/melnikova-marina-bulgaru-miriam-bianca-4G7c2BhR/#ah;2;1.50;1","1.5","1.62","2.22","","","","","1.62","2.22","","","","","","",""
"CSV","0000056","20240312|084148","20240311_1535304_008584_032365","R04_1_W35 Alaminos (CYP)","Melnikova","Bulgaru","|K|0.351346|EK|G||OL1|2.94405|EOL1|OL2|1.6678|EOL2|OH1|285|EOH1|OH2|155|EOH2|EG|NA|NOT|ENA||AH-5.5|5.452|529.797|1.268|123.267|AH-5|5.452|529.797|1.364|132.508|AH-4|4.194|407.614|1.489|144.681|AH-3.5|3.332|323.808|1.489|144.681|AH-3|3.332|323.808|1.515|147.229|AH-2.5|3.208|311.736|1.515|147.229|AH-2|3.208|311.736|1.531|148.764|AH-1.5|3.139|305.071|1.531|148.764||AH1.5|2.713|259.135|1.705|162.84|AH2|2.713|259.135|1.788|170.799|AH2.5|2.526|241.245|1.788|170.799|AH3|2.526|241.245|1.99|190.079|AH3.5|2.209|211.013|1.99|190.079|AH4|2.209|211.013|2.328|222.352|AH4.5|1.903|181.731|2.328|222.352|AH5|1.903|181.731|2.971|283.721|AH5.5|1.617|154.43|2.971|283.721||EAH||AHS||K-1.5|5.79811|1|2.1|1|EK-1.5||K21|7.36496|10|6.4769|10|EK21||K1.5|2.1|10|2.3404|10|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/cyprus/itf-w35-alaminos-larnaca-women/melnikova-marina-bulgaru-miriam-bianca-4G7c2BhR/#ah;2;-1.50;1","-1.5","4.04","1.22","","","","","4.04","1.22","","","","","","",""
"CSV","0000056","20240312|084136","20240311_1535304_008584_032365","R04_1_W35 Alaminos (CYP)","Melnikova","Bulgaru","|K|0.351346|EK|G||OL1|2.94405|EOL1|OL2|1.6678|EOL2|OH1|285|EOH1|OH2|155|EOH2|EG|NA|NOT|ENA||AH-5.5|5.452|529.797|1.268|123.267|AH-5|5.452|529.797|1.364|132.508|AH-4|4.194|407.614|1.489|144.681|AH-3.5|3.332|323.808|1.489|144.681|AH-3|3.332|323.808|1.515|147.229|AH-2.5|3.208|311.736|1.515|147.229|AH-2|3.208|311.736|1.531|148.764|AH-1.5|3.139|305.071|1.531|148.764||AH1.5|2.713|259.135|1.705|162.84|AH2|2.713|259.135|1.788|170.799|AH2.5|2.526|241.245|1.788|170.799|AH3|2.526|241.245|1.99|190.079|AH3.5|2.209|211.013|1.99|190.079|AH4|2.209|211.013|2.328|222.352|AH4.5|1.903|181.731|2.328|222.352|AH5|1.903|181.731|2.971|283.721|AH5.5|1.617|154.43|2.971|283.721||EAH||AHS||K-1.5|5.79811|1|2.1|1|EK-1.5||K21|7.36496|10|6.4769|10|EK21||K1.5|2.1|10|2.3404|10|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/cyprus/itf-w35-alaminos-larnaca-women/melnikova-marina-bulgaru-miriam-bianca-4G7c2BhR/","","2.48","1.5","","","2.45","1.5","2.5","1.5","","","","","","",""
"CSV","0000057","20240312|084157","20240311_1535404_011931_010209","R04_1_W35 Solarino (ITA)","Anderson","Pattinama Kerkhove","|K|0.596977|EK|G||OL1|1.80768|EOL1|OL2|2.57217|EOL2|OH1|168|EOH1|OH2|249|EOH2|EG|NA|NOT|ENA||AH-5.5|3.544|344.367|1.45|140.922|AH-5|3.544|344.367|1.775|172.483|AH-4|2.449|237.963|2.151|209.018|AH-3.5|1.973|191.728|2.151|209.018|AH-3|1.973|191.728|2.46|239.072|AH-2.5|1.769|171.905|2.46|239.072|AH-2|1.769|171.905|2.58|250.696|AH-1.5|1.712|166.359|2.58|250.696||AH1.5|1.564|149.391|3.167|302.467|AH2|1.564|149.391|3.862|368.86|AH2.5|1.436|137.194|3.862|368.86|AH3|1.436|137.194|4.449|424.941|AH3.5|1.369|130.775|4.449|424.941|AH4|1.369|130.775|5.959|569.148|AH4.5|1.27|121.315|5.959|569.148|AH5|1.27|121.315|8.019|765.904|AH5.5|1.204|115.017|8.019|765.904||EAH||AHS||K-1.5|2.65472|10|2.1|1|EK-1.5||K21|5.64013|10|7.30443|10|EK21||K1.5|2.1|1|4.99795|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/italy/itf-w35-solarino-2-women/anderson-robin-kerkhove-lesley-4zbc36eB/#ah;2;-2.50;2","-2.5","1.86","1.88","","","","","1.86","1.88","","","","","","",""
"CSV","0000057","20240312|084159","20240311_1535404_011931_010209","R04_1_W35 Solarino (ITA)","Anderson","Pattinama Kerkhove","|K|0.596977|EK|G||OL1|1.80768|EOL1|OL2|2.57217|EOL2|OH1|168|EOH1|OH2|249|EOH2|EG|NA|NOT|ENA||AH-5.5|3.544|344.367|1.45|140.922|AH-5|3.544|344.367|1.775|172.483|AH-4|2.449|237.963|2.151|209.018|AH-3.5|1.973|191.728|2.151|209.018|AH-3|1.973|191.728|2.46|239.072|AH-2.5|1.769|171.905|2.46|239.072|AH-2|1.769|171.905|2.58|250.696|AH-1.5|1.712|166.359|2.58|250.696||AH1.5|1.564|149.391|3.167|302.467|AH2|1.564|149.391|3.862|368.86|AH2.5|1.436|137.194|3.862|368.86|AH3|1.436|137.194|4.449|424.941|AH3.5|1.369|130.775|4.449|424.941|AH4|1.369|130.775|5.959|569.148|AH4.5|1.27|121.315|5.959|569.148|AH5|1.27|121.315|8.019|765.904|AH5.5|1.204|115.017|8.019|765.904||EAH||AHS||K-1.5|2.65472|10|2.1|1|EK-1.5||K21|5.64013|10|7.30443|10|EK21||K1.5|2.1|1|4.99795|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/italy/itf-w35-solarino-2-women/anderson-robin-kerkhove-lesley-4zbc36eB/#ah;2;-3.50;2","-3.5","2.11","1.68","","","","","2.11","1.68","","","","","","",""
"CSV","0000057","20240312|084202","20240311_1535404_011931_010209","R04_1_W35 Solarino (ITA)","Anderson","Pattinama Kerkhove","|K|0.596977|EK|G||OL1|1.80768|EOL1|OL2|2.57217|EOL2|OH1|168|EOH1|OH2|249|EOH2|EG|NA|NOT|ENA||AH-5.5|3.544|344.367|1.45|140.922|AH-5|3.544|344.367|1.775|172.483|AH-4|2.449|237.963|2.151|209.018|AH-3.5|1.973|191.728|2.151|209.018|AH-3|1.973|191.728|2.46|239.072|AH-2.5|1.769|171.905|2.46|239.072|AH-2|1.769|171.905|2.58|250.696|AH-1.5|1.712|166.359|2.58|250.696||AH1.5|1.564|149.391|3.167|302.467|AH2|1.564|149.391|3.862|368.86|AH2.5|1.436|137.194|3.862|368.86|AH3|1.436|137.194|4.449|424.941|AH3.5|1.369|130.775|4.449|424.941|AH4|1.369|130.775|5.959|569.148|AH4.5|1.27|121.315|5.959|569.148|AH5|1.27|121.315|8.019|765.904|AH5.5|1.204|115.017|8.019|765.904||EAH||AHS||K-1.5|2.65472|10|2.1|1|EK-1.5||K21|5.64013|10|7.30443|10|EK21||K1.5|2.1|1|4.99795|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/italy/itf-w35-solarino-2-women/anderson-robin-kerkhove-lesley-4zbc36eB/#ah;2;1.50;1","1.5","1.25","3.69","","","","","1.25","3.69","","","","","","",""
"CSV","0000057","20240312|084201","20240311_1535404_011931_010209","R04_1_W35 Solarino (ITA)","Anderson","Pattinama Kerkhove","|K|0.596977|EK|G||OL1|1.80768|EOL1|OL2|2.57217|EOL2|OH1|168|EOH1|OH2|249|EOH2|EG|NA|NOT|ENA||AH-5.5|3.544|344.367|1.45|140.922|AH-5|3.544|344.367|1.775|172.483|AH-4|2.449|237.963|2.151|209.018|AH-3.5|1.973|191.728|2.151|209.018|AH-3|1.973|191.728|2.46|239.072|AH-2.5|1.769|171.905|2.46|239.072|AH-2|1.769|171.905|2.58|250.696|AH-1.5|1.712|166.359|2.58|250.696||AH1.5|1.564|149.391|3.167|302.467|AH2|1.564|149.391|3.862|368.86|AH2.5|1.436|137.194|3.862|368.86|AH3|1.436|137.194|4.449|424.941|AH3.5|1.369|130.775|4.449|424.941|AH4|1.369|130.775|5.959|569.148|AH4.5|1.27|121.315|5.959|569.148|AH5|1.27|121.315|8.019|765.904|AH5.5|1.204|115.017|8.019|765.904||EAH||AHS||K-1.5|2.65472|10|2.1|1|EK-1.5||K21|5.64013|10|7.30443|10|EK21||K1.5|2.1|1|4.99795|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/italy/itf-w35-solarino-2-women/anderson-robin-kerkhove-lesley-4zbc36eB/#ah;2;-1.50;1","-1.5","2.42","1.52","","","","","2.42","1.52","","","","","","",""
"CSV","0000057","20240312|084153","20240311_1535404_011931_010209","R04_1_W35 Solarino (ITA)","Anderson","Pattinama Kerkhove","|K|0.596977|EK|G||OL1|1.80768|EOL1|OL2|2.57217|EOL2|OH1|168|EOH1|OH2|249|EOH2|EG|NA|NOT|ENA||AH-5.5|3.544|344.367|1.45|140.922|AH-5|3.544|344.367|1.775|172.483|AH-4|2.449|237.963|2.151|209.018|AH-3.5|1.973|191.728|2.151|209.018|AH-3|1.973|191.728|2.46|239.072|AH-2.5|1.769|171.905|2.46|239.072|AH-2|1.769|171.905|2.58|250.696|AH-1.5|1.712|166.359|2.58|250.696||AH1.5|1.564|149.391|3.167|302.467|AH2|1.564|149.391|3.862|368.86|AH2.5|1.436|137.194|3.862|368.86|AH3|1.436|137.194|4.449|424.941|AH3.5|1.369|130.775|4.449|424.941|AH4|1.369|130.775|5.959|569.148|AH4.5|1.27|121.315|5.959|569.148|AH5|1.27|121.315|8.019|765.904|AH5.5|1.204|115.017|8.019|765.904||EAH||AHS||K-1.5|2.65472|10|2.1|1|EK-1.5||K21|5.64013|10|7.30443|10|EK21||K1.5|2.1|1|4.99795|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/italy/itf-w35-solarino-2-women/anderson-robin-kerkhove-lesley-4zbc36eB/","","1.61","2.23","","","1.54","2.35","1.61","2.35","","","","","","",""
