"CSV","0000049","20240511|092446","20240506_1546910_014293_069737","R10_1_CZE_W75 Prague","Maleckova","Salkova","|K|0.325657|EK|G||OL1|3.157|EOL1|OL2|1.58685|EOL2|OH1|4.0964|EOH1|OH2|2.086|EOH2|EG|NA|NOT|ENA||AH-5.5|4.926|481.04|1.293|126.244|AH-5|4.926|481.04|1.359|132.714|AH-4|4.154|405.679|1.438|140.444|AH-3.5|3.556|347.257|1.438|140.444|AH-3|3.556|347.257|1.384|135.12|AH-2.5|3.94|384.734|1.384|135.12|AH-2|3.94|384.734|1.448|141.411|AH-1.5|3.497|341.482|1.448|141.411||AH1.5|3.008|288.445|1.596|153.066|AH2|3.008|288.445|1.667|159.808|AH2.5|2.787|267.201|1.667|159.808|AH3|2.787|267.201|1.976|189.435|AH3.5|2.209|211.813|1.976|189.435|AH4|2.209|211.813|2.377|227.866|AH4.5|1.859|178.207|2.377|227.866|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|5.82289|1|1.5|1|EK-1.5||K21|8.43359|1|5.21932|5.6|EK21||K1.5|1.89451|5.6|2.60397|5.6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/czech-republic/itf-w75-prague-women/maleckova-jesika-salkova-dominika-CfvkfP0t/","","3.32","1.32","","","3.2","1.3","3.32","1.32","","","","","","",""
"CSV","0000050","20240511|092507","20240506_1546710_027804_014654","R10_1_FRA_W75+H Saint-Gaudens","Liu","Ponchet","|K|0.639018|EK|G||OL1|1.67205|EOL1|OL2|2.8495|EOL2|OH1|2.198|EOH1|OH2|3.6974|EOH2|EG|NA|NOT|ENA||AH-5.5|3.15|307.594|1.517|148.171|AH-5|3.15|307.594|1.872|182.812|AH-4|2.261|220.756|2.275|222.163|AH-3.5|1.862|181.858|2.275|222.163|AH-3|1.862|181.858|2.579|251.886|AH-2.5|1.698|165.839|2.579|251.886|AH-2|1.698|165.839|2.853|278.599|AH-1.5|1.597|155.991|2.853|278.599||AH1.5|1.474|141.319|3.567|342.019|AH2|1.474|141.319|4.126|395.577|AH2.5|1.396|133.832|4.126|395.577|AH3|1.396|133.832|4.711|451.658|AH3.5|1.34|128.437|4.711|451.658|AH4|1.34|128.437|6.538|626.865|AH4.5|1.241|118.98|6.538|626.865|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.78107|5.6|1.798|5.6|EK-1.5||K21|5.3082|5.6|8.41068|1|EK21||K1.5|1.5|1|5.02941|5.6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/itf-w75-h-saint-gaudens-women/liu-claire-ponchet-jessika-QV5apw9l/#ah;2;-2.50;2","-2.5","1.84","1.93","","","","","1.84","1.93","","","","","","",""
"CSV","0000050","20240511|092505","20240506_1546710_027804_014654","R10_1_FRA_W75+H Saint-Gaudens","Liu","Ponchet","|K|0.639018|EK|G||OL1|1.67205|EOL1|OL2|2.8495|EOL2|OH1|2.198|EOH1|OH2|3.6974|EOH2|EG|NA|NOT|ENA||AH-5.5|3.15|307.594|1.517|148.171|AH-5|3.15|307.594|1.872|182.812|AH-4|2.261|220.756|2.275|222.163|AH-3.5|1.862|181.858|2.275|222.163|AH-3|1.862|181.858|2.579|251.886|AH-2.5|1.698|165.839|2.579|251.886|AH-2|1.698|165.839|2.853|278.599|AH-1.5|1.597|155.991|2.853|278.599||AH1.5|1.474|141.319|3.567|342.019|AH2|1.474|141.319|4.126|395.577|AH2.5|1.396|133.832|4.126|395.577|AH3|1.396|133.832|4.711|451.658|AH3.5|1.34|128.437|4.711|451.658|AH4|1.34|128.437|6.538|626.865|AH4.5|1.241|118.98|6.538|626.865|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.78107|5.6|1.798|5.6|EK-1.5||K21|5.3082|5.6|8.41068|1|EK21||K1.5|1.5|1|5.02941|5.6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/france/itf-w75-h-saint-gaudens-women/liu-claire-ponchet-jessika-QV5apw9l/#ah;2;-3.50;2","-3.5","2.09","1.72","","","","","2.09","1.72","","","","","","",""
"CSV","0000050","20240511|092511","20240506_1546710_027804_014654","R10_1_FRA_W75+H Saint-Gaudens","Liu","Ponchet","|K|0.639018|EK|G||OL1|1.67205|EOL1|OL2|2.8495|EOL2|OH1|2.198|EOH1|OH2|3.6974|EOH2|EG|NA|NOT|ENA||AH-5.5|3.15|307.594|1.517|148.171|AH-5|3.15|307.594|1.872|182.812|AH-4|2.261|220.756|2.275|222.163|AH-3.5|1.862|181.858|2.275|222.163|AH-3|1.862|181.858|2.579|251.886|AH-2.5|1.698|165.839|2.579|251.886|AH-2|1.698|165.839|2.853|278.599|AH-1.5|1.597|155.991|2.853|278.599||AH1.5|1.474|141.319|3.567|342.019|AH2|1.474|141.319|4.126|395.577|AH2.5|1.396|133.832|4.126|395.577|AH3|1.396|133.832|4.711|451.658|AH3.5|1.34|128.437|4.711|451.658|AH4|1.34|128.437|6.538|626.865|AH4.5|1.241|118.98|6.538|626.865|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.78107|5.6|1.798|5.6|EK-1.5||K21|5.3082|5.6|8.41068|1|EK21||K1.5|1.5|1|5.02941|5.6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/itf-w75-h-saint-gaudens-women/liu-claire-ponchet-jessika-QV5apw9l/#ah;2;1.50;1","1.5","1.24","3.95","","","","","1.24","3.95","","","","","","",""
"CSV","0000050","20240511|092509","20240506_1546710_027804_014654","R10_1_FRA_W75+H Saint-Gaudens","Liu","Ponchet","|K|0.639018|EK|G||OL1|1.67205|EOL1|OL2|2.8495|EOL2|OH1|2.198|EOH1|OH2|3.6974|EOH2|EG|NA|NOT|ENA||AH-5.5|3.15|307.594|1.517|148.171|AH-5|3.15|307.594|1.872|182.812|AH-4|2.261|220.756|2.275|222.163|AH-3.5|1.862|181.858|2.275|222.163|AH-3|1.862|181.858|2.579|251.886|AH-2.5|1.698|165.839|2.579|251.886|AH-2|1.698|165.839|2.853|278.599|AH-1.5|1.597|155.991|2.853|278.599||AH1.5|1.474|141.319|3.567|342.019|AH2|1.474|141.319|4.126|395.577|AH2.5|1.396|133.832|4.126|395.577|AH3|1.396|133.832|4.711|451.658|AH3.5|1.34|128.437|4.711|451.658|AH4|1.34|128.437|6.538|626.865|AH4.5|1.241|118.98|6.538|626.865|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.78107|5.6|1.798|5.6|EK-1.5||K21|5.3082|5.6|8.41068|1|EK21||K1.5|1.5|1|5.02941|5.6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/france/itf-w75-h-saint-gaudens-women/liu-claire-ponchet-jessika-QV5apw9l/#ah;2;-1.50;1","-1.5","2.41","1.55","","","","","2.41","1.55","","","","","","",""
"CSV","0000050","20240511|092458","20240506_1546710_027804_014654","R10_1_FRA_W75+H Saint-Gaudens","Liu","Ponchet","|K|0.639018|EK|G||OL1|1.67205|EOL1|OL2|2.8495|EOL2|OH1|2.198|EOH1|OH2|3.6974|EOH2|EG|NA|NOT|ENA||AH-5.5|3.15|307.594|1.517|148.171|AH-5|3.15|307.594|1.872|182.812|AH-4|2.261|220.756|2.275|222.163|AH-3.5|1.862|181.858|2.275|222.163|AH-3|1.862|181.858|2.579|251.886|AH-2.5|1.698|165.839|2.579|251.886|AH-2|1.698|165.839|2.853|278.599|AH-1.5|1.597|155.991|2.853|278.599||AH1.5|1.474|141.319|3.567|342.019|AH2|1.474|141.319|4.126|395.577|AH2.5|1.396|133.832|4.126|395.577|AH3|1.396|133.832|4.711|451.658|AH3.5|1.34|128.437|4.711|451.658|AH4|1.34|128.437|6.538|626.865|AH4.5|1.241|118.98|6.538|626.865|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.78107|5.6|1.798|5.6|EK-1.5||K21|5.3082|5.6|8.41068|1|EK21||K1.5|1.5|1|5.02941|5.6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/france/itf-w75-h-saint-gaudens-women/liu-claire-ponchet-jessika-QV5apw9l/","","1.58","2.33","","","1.54","2.3","1.58","2.36","","","","","","",""
"CSV","0000051","20240511|092520","20240506_1547210_054393_009669","R10_1_SVK_W75 Trnava","Erjavec","Barthel","|K|0.737239|EK|G||OL1|1.4484|EOL1|OL2|3.90525|EOL2|OH1|1.904|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.676|261.342|1.659|161.98|AH-5|2.676|261.342|1.932|188.656|AH-4|2.179|212.796|2.43|237.264|AH-3.5|1.77|172.852|2.43|237.264|AH-3|1.77|172.852|2.888|281.984|AH-2.5|1.587|154.95|2.888|281.984|AH-2|1.587|154.95|3.214|313.886|AH-1.5|1.503|146.754|3.214|313.886||AH1.5|1.402|134.426|4.073|390.479|AH2|1.402|134.426|4.745|454.943|AH2.5|1.337|128.174|4.745|454.943|AH3|1.337|128.174|4.959|475.5|AH3.5|1.321|126.631|4.959|475.5|AH4|1.321|126.631|6.421|615.674|AH4.5|1.245|119.392|6.421|615.674|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.5093|5.6|1.95673|5.6|EK-1.5||K21|5.29152|5.6|7.86972|5.6|EK21||K1.5|1.5|1|6.58486|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovakia/itf-w75-trnava-2-women/erjavec-veronika-barthel-mona-lWczQd9E/#ah;2;-2.50;2","-2.5","1.76","2.03","","","","","1.76","2.03","","","","","","",""
"CSV","0000051","20240511|092523","20240506_1547210_054393_009669","R10_1_SVK_W75 Trnava","Erjavec","Barthel","|K|0.737239|EK|G||OL1|1.4484|EOL1|OL2|3.90525|EOL2|OH1|1.904|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.676|261.342|1.659|161.98|AH-5|2.676|261.342|1.932|188.656|AH-4|2.179|212.796|2.43|237.264|AH-3.5|1.77|172.852|2.43|237.264|AH-3|1.77|172.852|2.888|281.984|AH-2.5|1.587|154.95|2.888|281.984|AH-2|1.587|154.95|3.214|313.886|AH-1.5|1.503|146.754|3.214|313.886||AH1.5|1.402|134.426|4.073|390.479|AH2|1.402|134.426|4.745|454.943|AH2.5|1.337|128.174|4.745|454.943|AH3|1.337|128.174|4.959|475.5|AH3.5|1.321|126.631|4.959|475.5|AH4|1.321|126.631|6.421|615.674|AH4.5|1.245|119.392|6.421|615.674|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.5093|5.6|1.95673|5.6|EK-1.5||K21|5.29152|5.6|7.86972|5.6|EK21||K1.5|1.5|1|6.58486|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/slovakia/itf-w75-trnava-2-women/erjavec-veronika-barthel-mona-lWczQd9E/#ah;2;-3.50;2","-3.5","1.96","1.81","","","","","1.96","1.81","","","","","","",""
"CSV","0000051","20240511|092527","20240506_1547210_054393_009669","R10_1_SVK_W75 Trnava","Erjavec","Barthel","|K|0.737239|EK|G||OL1|1.4484|EOL1|OL2|3.90525|EOL2|OH1|1.904|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.676|261.342|1.659|161.98|AH-5|2.676|261.342|1.932|188.656|AH-4|2.179|212.796|2.43|237.264|AH-3.5|1.77|172.852|2.43|237.264|AH-3|1.77|172.852|2.888|281.984|AH-2.5|1.587|154.95|2.888|281.984|AH-2|1.587|154.95|3.214|313.886|AH-1.5|1.503|146.754|3.214|313.886||AH1.5|1.402|134.426|4.073|390.479|AH2|1.402|134.426|4.745|454.943|AH2.5|1.337|128.174|4.745|454.943|AH3|1.337|128.174|4.959|475.5|AH3.5|1.321|126.631|4.959|475.5|AH4|1.321|126.631|6.421|615.674|AH4.5|1.245|119.392|6.421|615.674|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.5093|5.6|1.95673|5.6|EK-1.5||K21|5.29152|5.6|7.86972|5.6|EK21||K1.5|1.5|1|6.58486|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/slovakia/itf-w75-trnava-2-women/erjavec-veronika-barthel-mona-lWczQd9E/#ah;2;1.50;1","1.5","1.23","3.97","","","","","1.23","3.97","","","","","","",""
"CSV","0000051","20240511|092525","20240506_1547210_054393_009669","R10_1_SVK_W75 Trnava","Erjavec","Barthel","|K|0.737239|EK|G||OL1|1.4484|EOL1|OL2|3.90525|EOL2|OH1|1.904|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.676|261.342|1.659|161.98|AH-5|2.676|261.342|1.932|188.656|AH-4|2.179|212.796|2.43|237.264|AH-3.5|1.77|172.852|2.43|237.264|AH-3|1.77|172.852|2.888|281.984|AH-2.5|1.587|154.95|2.888|281.984|AH-2|1.587|154.95|3.214|313.886|AH-1.5|1.503|146.754|3.214|313.886||AH1.5|1.402|134.426|4.073|390.479|AH2|1.402|134.426|4.745|454.943|AH2.5|1.337|128.174|4.745|454.943|AH3|1.337|128.174|4.959|475.5|AH3.5|1.321|126.631|4.959|475.5|AH4|1.321|126.631|6.421|615.674|AH4.5|1.245|119.392|6.421|615.674|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.5093|5.6|1.95673|5.6|EK-1.5||K21|5.29152|5.6|7.86972|5.6|EK21||K1.5|1.5|1|6.58486|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/slovakia/itf-w75-trnava-2-women/erjavec-veronika-barthel-mona-lWczQd9E/#ah;2;-1.50;1","-1.5","2.18","1.66","","","","","2.18","1.66","","","","","","",""
"CSV","0000051","20240511|092515","20240506_1547210_054393_009669","R10_1_SVK_W75 Trnava","Erjavec","Barthel","|K|0.737239|EK|G||OL1|1.4484|EOL1|OL2|3.90525|EOL2|OH1|1.904|EOH1|OH2|1|EOH2|EG|NA|NOT|ENA||AH-5.5|2.676|261.342|1.659|161.98|AH-5|2.676|261.342|1.932|188.656|AH-4|2.179|212.796|2.43|237.264|AH-3.5|1.77|172.852|2.43|237.264|AH-3|1.77|172.852|2.888|281.984|AH-2.5|1.587|154.95|2.888|281.984|AH-2|1.587|154.95|3.214|313.886|AH-1.5|1.503|146.754|3.214|313.886||AH1.5|1.402|134.426|4.073|390.479|AH2|1.402|134.426|4.745|454.943|AH2.5|1.337|128.174|4.745|454.943|AH3|1.337|128.174|4.959|475.5|AH3.5|1.321|126.631|4.959|475.5|AH4|1.321|126.631|6.421|615.674|AH4.5|1.245|119.392|6.421|615.674|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.5093|5.6|1.95673|5.6|EK-1.5||K21|5.29152|5.6|7.86972|5.6|EK21||K1.5|1.5|1|6.58486|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/slovakia/itf-w75-trnava-2-women/erjavec-veronika-barthel-mona-lWczQd9E/","","1.56","2.38","","","1.44","2.6","1.56","2.6","","","","","","",""
