"CSM","0000014","20240505|082150","20240506_1969804_019689_014861","R04_1_CHN_Wuxi Challenger","Bolt","Escoffier","|K|0.483641|EK|G||OL1|2.20455|EOL1|OL2|2.0661|EOL2|OH1|207|EOH1|OH2|194|EOH2|EG|NA||NAOL1|2.2977|ENAOL1|NAOL2|2.1534|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/bolt-alex-escoffier-antoine-xjNKpEhe/#ah;2;-0.50;2","-0.5","1.89","1.93","","","","","1.89","1.93","","","","","","",""
"CSM","0000014","20240505|082152","20240506_1969804_019689_014861","R04_1_CHN_Wuxi Challenger","Bolt","Escoffier","|K|0.483641|EK|G||OL1|2.20455|EOL1|OL2|2.0661|EOL2|OH1|207|EOH1|OH2|194|EOH2|EG|NA||NAOL1|2.2977|ENAOL1|NAOL2|2.1534|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/bolt-alex-escoffier-antoine-xjNKpEhe/#ah;2;-1.50;2","-1.5","2.04","1.79","","","","","2.04","1.79","","","","","","",""
"CSM","0000014","20240505|082156","20240506_1969804_019689_014861","R04_1_CHN_Wuxi Challenger","Bolt","Escoffier","|K|0.483641|EK|G||OL1|2.20455|EOL1|OL2|2.0661|EOL2|OH1|207|EOH1|OH2|194|EOH2|EG|NA||NAOL1|2.2977|ENAOL1|NAOL2|2.1534|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/bolt-alex-escoffier-antoine-xjNKpEhe/#ah;2;1.50;1","1.5","1.38","3.09","","","","","1.38","3.09","","","","","","",""
"CSM","0000014","20240505|082154","20240506_1969804_019689_014861","R04_1_CHN_Wuxi Challenger","Bolt","Escoffier","|K|0.483641|EK|G||OL1|2.20455|EOL1|OL2|2.0661|EOL2|OH1|207|EOH1|OH2|194|EOH2|EG|NA||NAOL1|2.2977|ENAOL1|NAOL2|2.1534|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/bolt-alex-escoffier-antoine-xjNKpEhe/#ah;2;-1.50;1","-1.5","2.95","1.41","","","","","2.95","1.41","","","","","","",""
"CSM","0000014","20240505|082142","20240506_1969804_019689_014861","R04_1_CHN_Wuxi Challenger","Bolt","Escoffier","|K|0.483641|EK|G||OL1|2.20455|EOL1|OL2|2.0661|EOL2|OH1|207|EOH1|OH2|194|EOH2|EG|NA||NAOL1|2.2977|ENAOL1|NAOL2|2.1534|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/bolt-alex-escoffier-antoine-xjNKpEhe/","","1.83","1.99","","","","","1.83","1.99","","","","","","",""
"CSM","0000015","20240505|082208","20240506_1969804_079065_047566","R04_1_CHN_Wuxi Challenger","Fery","Holt","|K|0.573565|EK|G||OL1|1.84625|EOL1|OL2|2.50275|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.84625|ENAOL1|NAOL2|2.6085|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/fery-arthur-holt-brandon-dW1oWEw2/#ah;2;0.50;2","0.5","1.82","2.01","","","","","1.82","2.01","","","","","","",""
"CSM","0000015","20240505|082210","20240506_1969804_079065_047566","R04_1_CHN_Wuxi Challenger","Fery","Holt","|K|0.573565|EK|G||OL1|1.84625|EOL1|OL2|2.50275|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.84625|ENAOL1|NAOL2|2.6085|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/fery-arthur-holt-brandon-dW1oWEw2/#ah;2;-0.50;2","-0.5","1.93","1.88","","","","","1.93","1.88","","","","","","",""
"CSM","0000015","20240505|082214","20240506_1969804_079065_047566","R04_1_CHN_Wuxi Challenger","Fery","Holt","|K|0.573565|EK|G||OL1|1.84625|EOL1|OL2|2.50275|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.84625|ENAOL1|NAOL2|2.6085|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/fery-arthur-holt-brandon-dW1oWEw2/#ah;2;1.50;1","1.5","1.37","3.12","","","","","1.37","3.12","","","","","","",""
"CSM","0000015","20240505|082212","20240506_1969804_079065_047566","R04_1_CHN_Wuxi Challenger","Fery","Holt","|K|0.573565|EK|G||OL1|1.84625|EOL1|OL2|2.50275|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.84625|ENAOL1|NAOL2|2.6085|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/fery-arthur-holt-brandon-dW1oWEw2/#ah;2;-1.50;1","-1.5","2.95","1.41","","","","","2.95","1.41","","","","","","",""
"CSM","0000015","20240505|082200","20240506_1969804_079065_047566","R04_1_CHN_Wuxi Challenger","Fery","Holt","|K|0.573565|EK|G||OL1|1.84625|EOL1|OL2|2.50275|EOL2|OH1|1|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.84625|ENAOL1|NAOL2|2.6085|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AHS||K-1.5|1.54|1|1.54|1|EK-1.5||K21|1.54|1|1.54|1|EK21||K1.5|1.54|1|1.54|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/china/wuxi-challenger-men/fery-arthur-holt-brandon-dW1oWEw2/","","1.86","1.96","","","","","1.86","1.96","","","","","","",""
