"CSM","0000013","20240403|185804","20240401_1962605_023301_055868","R05_1_BRA_Florianopolis Challenger","Couacaud","Rodriguez","|K|0.617875|EK|G||OL1|1.7091|EOL1|OL2|2.7903|EOL2|OH1|1|EOH1|OH2|262|EOH2|EG|NA||NAOL1|1.7091|ENAOL1|NAOL2|2.9082|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|2.469|232.96|AH-2.5|1000|1000|2.469|232.96|AH-2|1000|1000|2.795|263.648|AH-1.5|1000|1000|2.795|263.648||AH1.5|1000|1000|3.64|330.901|AH2|1000|1000|4.08|370.915|AH2.5|1000|1000|4.08|370.915|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.62326|6|1.81687|6|EK-1.5||K21|4.67898|6|6.58303|1|EK21||K1.5|1.54|6|5.52745|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/brazil/florianopolis-challenger-men/couacaud-enzo-rodriguez-lorenzo-joaquin-WbJCafgS/#ah;2;-3.50;2","-3.5","1.88","1.93","","","","","1.88","1.93","","","","","","",""
"CSM","0000013","20240403|185806","20240401_1962605_023301_055868","R05_1_BRA_Florianopolis Challenger","Couacaud","Rodriguez","|K|0.617875|EK|G||OL1|1.7091|EOL1|OL2|2.7903|EOL2|OH1|1|EOH1|OH2|262|EOH2|EG|NA||NAOL1|1.7091|ENAOL1|NAOL2|2.9082|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|2.469|232.96|AH-2.5|1000|1000|2.469|232.96|AH-2|1000|1000|2.795|263.648|AH-1.5|1000|1000|2.795|263.648||AH1.5|1000|1000|3.64|330.901|AH2|1000|1000|4.08|370.915|AH2.5|1000|1000|4.08|370.915|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.62326|6|1.81687|6|EK-1.5||K21|4.67898|6|6.58303|1|EK21||K1.5|1.54|6|5.52745|1|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/brazil/florianopolis-challenger-men/couacaud-enzo-rodriguez-lorenzo-joaquin-WbJCafgS/#ah;2;-4.50;2","-4.5","2.3","1.63","","","","","2.3","1.63","","","","","","",""
"CSM","0000013","20240403|185809","20240401_1962605_023301_055868","R05_1_BRA_Florianopolis Challenger","Couacaud","Rodriguez","|K|0.617875|EK|G||OL1|1.7091|EOL1|OL2|2.7903|EOL2|OH1|1|EOH1|OH2|262|EOH2|EG|NA||NAOL1|1.7091|ENAOL1|NAOL2|2.9082|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|2.469|232.96|AH-2.5|1000|1000|2.469|232.96|AH-2|1000|1000|2.795|263.648|AH-1.5|1000|1000|2.795|263.648||AH1.5|1000|1000|3.64|330.901|AH2|1000|1000|4.08|370.915|AH2.5|1000|1000|4.08|370.915|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.62326|6|1.81687|6|EK-1.5||K21|4.67898|6|6.58303|1|EK21||K1.5|1.54|6|5.52745|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/brazil/florianopolis-challenger-men/couacaud-enzo-rodriguez-lorenzo-joaquin-WbJCafgS/#ah;2;1.50;1","1.5","1.15","5.67","","","","","1.15","5.67","","","","","","",""
"CSM","0000013","20240403|185808","20240401_1962605_023301_055868","R05_1_BRA_Florianopolis Challenger","Couacaud","Rodriguez","|K|0.617875|EK|G||OL1|1.7091|EOL1|OL2|2.7903|EOL2|OH1|1|EOH1|OH2|262|EOH2|EG|NA||NAOL1|1.7091|ENAOL1|NAOL2|2.9082|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|2.469|232.96|AH-2.5|1000|1000|2.469|232.96|AH-2|1000|1000|2.795|263.648|AH-1.5|1000|1000|2.795|263.648||AH1.5|1000|1000|3.64|330.901|AH2|1000|1000|4.08|370.915|AH2.5|1000|1000|4.08|370.915|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.62326|6|1.81687|6|EK-1.5||K21|4.67898|6|6.58303|1|EK21||K1.5|1.54|6|5.52745|1|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/brazil/florianopolis-challenger-men/couacaud-enzo-rodriguez-lorenzo-joaquin-WbJCafgS/#ah;2;-1.50;1","-1.5","2.09","1.75","","","","","2.09","1.75","","","","","","",""
"CSM","0000013","20240403|185756","20240401_1962605_023301_055868","R05_1_BRA_Florianopolis Challenger","Couacaud","Rodriguez","|K|0.617875|EK|G||OL1|1.7091|EOL1|OL2|2.7903|EOL2|OH1|1|EOH1|OH2|262|EOH2|EG|NA||NAOL1|1.7091|ENAOL1|NAOL2|2.9082|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|1000|1000|2.469|232.96|AH-2.5|1000|1000|2.469|232.96|AH-2|1000|1000|2.795|263.648|AH-1.5|1000|1000|2.795|263.648||AH1.5|1000|1000|3.64|330.901|AH2|1000|1000|4.08|370.915|AH2.5|1000|1000|4.08|370.915|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.62326|6|1.81687|6|EK-1.5||K21|4.67898|6|6.58303|1|EK21||K1.5|1.54|6|5.52745|1|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/brazil/florianopolis-challenger-men/couacaud-enzo-rodriguez-lorenzo-joaquin-WbJCafgS/","","1.39","3.04","","","","","1.39","3.04","","","","","","",""
"CSM","0000014","20240403|185822","20240401_1962305_027205_050133","R05_1_MEX_Mexico City Challenger","Dellien Velasco","Crawford","|K|0.639276|EK|G||OL1|1.65635|EOL1|OL2|2.9607|EOL2|OH1|157|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.65635|ENAOL1|NAOL2|3.0858|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.205|208.046|2.392|225.669|AH-2.5|1.903|179.574|2.392|225.669|AH-2|1.903|179.574|2.688|253.621|AH-1.5|1.75|165.095|2.688|253.621||AH1.5|1.594|144.894|3.55|322.747|AH2|1.594|144.894|3.94|358.161|AH2.5|1.526|138.736|3.94|358.161|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.69103|6|1.7831|6|EK-1.5||K21|4.82059|6|7.35305|1|EK21||K1.5|1.54|6|5.01343|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/mexico/mexico-city-challenger-men/dellien-velasco-murkel-alejandro-crawford-oliver-2cnQkm0p/#ah;2;-1.50;2","-1.5","1.74","2.11","","","","","1.74","2.11","","","","","","",""
"CSM","0000014","20240403|185820","20240401_1962305_027205_050133","R05_1_MEX_Mexico City Challenger","Dellien Velasco","Crawford","|K|0.639276|EK|G||OL1|1.65635|EOL1|OL2|2.9607|EOL2|OH1|157|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.65635|ENAOL1|NAOL2|3.0858|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.205|208.046|2.392|225.669|AH-2.5|1.903|179.574|2.392|225.669|AH-2|1.903|179.574|2.688|253.621|AH-1.5|1.75|165.095|2.688|253.621||AH1.5|1.594|144.894|3.55|322.747|AH2|1.594|144.894|3.94|358.161|AH2.5|1.526|138.736|3.94|358.161|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.69103|6|1.7831|6|EK-1.5||K21|4.82059|6|7.35305|1|EK21||K1.5|1.54|6|5.01343|6|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/mexico/mexico-city-challenger-men/dellien-velasco-murkel-alejandro-crawford-oliver-2cnQkm0p/#ah;2;-2.50;2","-2.5","1.9","1.92","","","","","1.9","1.92","","","","","","",""
"CSM","0000014","20240403|185825","20240401_1962305_027205_050133","R05_1_MEX_Mexico City Challenger","Dellien Velasco","Crawford","|K|0.639276|EK|G||OL1|1.65635|EOL1|OL2|2.9607|EOL2|OH1|157|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.65635|ENAOL1|NAOL2|3.0858|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.205|208.046|2.392|225.669|AH-2.5|1.903|179.574|2.392|225.669|AH-2|1.903|179.574|2.688|253.621|AH-1.5|1.75|165.095|2.688|253.621||AH1.5|1.594|144.894|3.55|322.747|AH2|1.594|144.894|3.94|358.161|AH2.5|1.526|138.736|3.94|358.161|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.69103|6|1.7831|6|EK-1.5||K21|4.82059|6|7.35305|1|EK21||K1.5|1.54|6|5.01343|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/mexico/mexico-city-challenger-men/dellien-velasco-murkel-alejandro-crawford-oliver-2cnQkm0p/#ah;2;1.50;1","1.5","1.26","3.91","","","","","1.26","3.91","","","","","","",""
"CSM","0000014","20240403|185823","20240401_1962305_027205_050133","R05_1_MEX_Mexico City Challenger","Dellien Velasco","Crawford","|K|0.639276|EK|G||OL1|1.65635|EOL1|OL2|2.9607|EOL2|OH1|157|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.65635|ENAOL1|NAOL2|3.0858|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.205|208.046|2.392|225.669|AH-2.5|1.903|179.574|2.392|225.669|AH-2|1.903|179.574|2.688|253.621|AH-1.5|1.75|165.095|2.688|253.621||AH1.5|1.594|144.894|3.55|322.747|AH2|1.594|144.894|3.94|358.161|AH2.5|1.526|138.736|3.94|358.161|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.69103|6|1.7831|6|EK-1.5||K21|4.82059|6|7.35305|1|EK21||K1.5|1.54|6|5.01343|6|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/mexico/mexico-city-challenger-men/dellien-velasco-murkel-alejandro-crawford-oliver-2cnQkm0p/#ah;2;-1.50;1","-1.5","2.45","1.56","","","","","2.45","1.56","","","","","","",""
"CSM","0000014","20240403|185813","20240401_1962305_027205_050133","R05_1_MEX_Mexico City Challenger","Dellien Velasco","Crawford","|K|0.639276|EK|G||OL1|1.65635|EOL1|OL2|2.9607|EOL2|OH1|157|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.65635|ENAOL1|NAOL2|3.0858|ENAOL2|NAVE1|-3|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|1000|1000|1000|1000|AH-3|2.205|208.046|2.392|225.669|AH-2.5|1.903|179.574|2.392|225.669|AH-2|1.903|179.574|2.688|253.621|AH-1.5|1.75|165.095|2.688|253.621||AH1.5|1.594|144.894|3.55|322.747|AH2|1.594|144.894|3.94|358.161|AH2.5|1.526|138.736|3.94|358.161|AH3|1000|1000|1000|1000|AH3.5|1000|1000|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|2.69103|6|1.7831|6|EK-1.5||K21|4.82059|6|7.35305|1|EK21||K1.5|1.54|6|5.01343|6|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/mexico/mexico-city-challenger-men/dellien-velasco-murkel-alejandro-crawford-oliver-2cnQkm0p/","","1.6","2.37","","","1.64","2.2","1.64","2.37","","","","","","",""
