"CSM","0000007","20240209|180702","20240205_1944110_047752_067986","R10_1_Burnie 2 Challenger (AUS)","Walton","Schoolkate","|K|0.564325|EK|G||OL1|1.92596|EOL1|OL2|2.4886|EOL2|OH1|3.204|EOH1|OH2|4.14|EOH2|EG|NA||NAOL1|1.92596|ENAOL1|NAOL2|2.4886|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|2.403|3.127|1.733|2.255|AH-3|2.403|3.127|1.988|2.586|AH-2.5|2.041|2.655|1.988|2.586|AH-2|2.041|2.655|2.163|2.814|AH-1.5|1.884|2.451|2.163|2.814||AH1.5|1.711|2.079|2.856|3.47|AH2|1.711|2.079|3.244|3.941|AH2.5|1.597|1.94|3.244|3.941|AH3|1.597|1.94|3.872|4.704|AH3.5|1.479|1.796|3.872|4.704|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.0841|7|1.62562|7|EK-1.5||K21|5.39921|7|6.6498|1|EK21||K1.5|1.51|7|3.86429|7|EK1.5||EAHS|","","-","","","","","","","","","","","","","","","",""
"CSM","0000008","20240209|180714","20240205_1944010_063299_026922","R10_1_Chennai Challenger (IND)","Svrcina","Nagal","|K|0.360996|EK|G||OL1|3.00796|EOL1|OL2|1.65792|EOL2|OH1|1|EOH1|OH2|2.198|EOH2|EG|NA||NAOL1|3.00796|ENAOL1|NAOL2|1.7427|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.921|5.101|1.355|1.763|AH-3|3.921|5.101|1.411|1.835|AH-2.5|3.518|4.577|1.411|1.835|AH-2|3.518|4.577|1.459|1.898|AH-1.5|3.25|4.228|1.459|1.898||AH1.5|2.774|3.37|1.742|2.116|AH2|2.774|3.37|1.816|2.206|AH2.5|2.605|3.165|1.816|2.206|AH3|2.605|3.165|2.046|2.486|AH3.5|2.243|2.725|2.046|2.486|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|5.01997|7|1.51|7|EK-1.5||K21|5.25428|7|5.20911|7|EK21||K1.5|1.66913|7|2.95107|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/india/chennai-challenger-men/svrcina-dalibor-nagal-sumit-Q1zyQC1t/#ah;2;3.50;2","3.5","1.88","1.96","","","","","1.88","2.17","","","","","","",""
"CSM","0000008","20240209|180713","20240205_1944010_063299_026922","R10_1_Chennai Challenger (IND)","Svrcina","Nagal","|K|0.360996|EK|G||OL1|3.00796|EOL1|OL2|1.65792|EOL2|OH1|1|EOH1|OH2|2.198|EOH2|EG|NA||NAOL1|3.00796|ENAOL1|NAOL2|1.7427|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.921|5.101|1.355|1.763|AH-3|3.921|5.101|1.411|1.835|AH-2.5|3.518|4.577|1.411|1.835|AH-2|3.518|4.577|1.459|1.898|AH-1.5|3.25|4.228|1.459|1.898||AH1.5|2.774|3.37|1.742|2.116|AH2|2.774|3.37|1.816|2.206|AH2.5|2.605|3.165|1.816|2.206|AH3|2.605|3.165|2.046|2.486|AH3.5|2.243|2.725|2.046|2.486|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|5.01997|7|1.51|7|EK-1.5||K21|5.25428|7|5.20911|7|EK21||K1.5|1.66913|7|2.95107|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/india/chennai-challenger-men/svrcina-dalibor-nagal-sumit-Q1zyQC1t/#ah;2;2.50;2","2.5","2.14","1.75","","","","","2.14","1.85","","","","","","",""
"CSM","0000008","20240209|180718","20240205_1944010_063299_026922","R10_1_Chennai Challenger (IND)","Svrcina","Nagal","|K|0.360996|EK|G||OL1|3.00796|EOL1|OL2|1.65792|EOL2|OH1|1|EOH1|OH2|2.198|EOH2|EG|NA||NAOL1|3.00796|ENAOL1|NAOL2|1.7427|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.921|5.101|1.355|1.763|AH-3|3.921|5.101|1.411|1.835|AH-2.5|3.518|4.577|1.411|1.835|AH-2|3.518|4.577|1.459|1.898|AH-1.5|3.25|4.228|1.459|1.898||AH1.5|2.774|3.37|1.742|2.116|AH2|2.774|3.37|1.816|2.206|AH2.5|2.605|3.165|1.816|2.206|AH3|2.605|3.165|2.046|2.486|AH3.5|2.243|2.725|2.046|2.486|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|5.01997|7|1.51|7|EK-1.5||K21|5.25428|7|5.20911|7|EK21||K1.5|1.66913|7|2.95107|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/india/chennai-challenger-men/svrcina-dalibor-nagal-sumit-Q1zyQC1t/#ah;2;1.50;1","1.5","1.65","2.32","","","","","1.65","2.32","","","","","","",""
"CSM","0000008","20240209|180716","20240205_1944010_063299_026922","R10_1_Chennai Challenger (IND)","Svrcina","Nagal","|K|0.360996|EK|G||OL1|3.00796|EOL1|OL2|1.65792|EOL2|OH1|1|EOH1|OH2|2.198|EOH2|EG|NA||NAOL1|3.00796|ENAOL1|NAOL2|1.7427|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.921|5.101|1.355|1.763|AH-3|3.921|5.101|1.411|1.835|AH-2.5|3.518|4.577|1.411|1.835|AH-2|3.518|4.577|1.459|1.898|AH-1.5|3.25|4.228|1.459|1.898||AH1.5|2.774|3.37|1.742|2.116|AH2|2.774|3.37|1.816|2.206|AH2.5|2.605|3.165|1.816|2.206|AH3|2.605|3.165|2.046|2.486|AH3.5|2.243|2.725|2.046|2.486|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|5.01997|7|1.51|7|EK-1.5||K21|5.25428|7|5.20911|7|EK21||K1.5|1.66913|7|2.95107|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/india/chennai-challenger-men/svrcina-dalibor-nagal-sumit-Q1zyQC1t/#ah;2;-1.50;1","-1.5","4.81","1.2","","","","","4.81","1.2","","","","","","",""
"CSM","0000008","20240209|180705","20240205_1944010_063299_026922","R10_1_Chennai Challenger (IND)","Svrcina","Nagal","|K|0.360996|EK|G||OL1|3.00796|EOL1|OL2|1.65792|EOL2|OH1|1|EOH1|OH2|2.198|EOH2|EG|NA||NAOL1|3.00796|ENAOL1|NAOL2|1.7427|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-3|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.921|5.101|1.355|1.763|AH-3|3.921|5.101|1.411|1.835|AH-2.5|3.518|4.577|1.411|1.835|AH-2|3.518|4.577|1.459|1.898|AH-1.5|3.25|4.228|1.459|1.898||AH1.5|2.774|3.37|1.742|2.116|AH2|2.774|3.37|1.816|2.206|AH2.5|2.605|3.165|1.816|2.206|AH3|2.605|3.165|2.046|2.486|AH3.5|2.243|2.725|2.046|2.486|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|5.01997|7|1.51|7|EK-1.5||K21|5.25428|7|5.20911|7|EK21||K1.5|1.66913|7|2.95107|7|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/india/chennai-challenger-men/svrcina-dalibor-nagal-sumit-Q1zyQC1t/","","2.64","1.52","","","","","2.64","1.52","","","","","","",""
"CSM","0000009","20240209|180731","20240205_1944210_088766_071174","R10_1_Nottingham Challenger (GBR)","Blockx","Mpetshi Perricard","|K|0.565911|EK|G||OL1|1.91514|EOL1|OL2|2.49942|EOL2|OH1|3.186|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.91514|ENAOL1|NAOL2|2.49942|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.101|4.035|1000|1000|AH-3|3.101|4.035|1000|1000|AH-2.5|2.486|3.234|1000|1000|AH-2|2.486|3.234|1000|1000|AH-1.5|2.102|2.735|1000|1000||AH1.5|1.796|2.182|1000|1000|AH2|1.796|2.182|1000|1000|AH2.5|1.616|1.963|1000|1000|AH3|1.616|1.963|1000|1000|AH3.5|1.387|1.686|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.43365|7|1.53524|7|EK-1.5||K21|5.572|7|5.1555|7|EK21||K1.5|1.51|7|4.0592|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/united-kingdom/nottingham-3-challenger-men/blockx-alexander-mpetshi-perricard-giovanni-vw2Js8h2/#ah;2;0.50;2","0.5","1.81","2.05","","","","","1.81","2.05","","","","","","",""
"CSM","0000009","20240209|180730","20240205_1944210_088766_071174","R10_1_Nottingham Challenger (GBR)","Blockx","Mpetshi Perricard","|K|0.565911|EK|G||OL1|1.91514|EOL1|OL2|2.49942|EOL2|OH1|3.186|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.91514|ENAOL1|NAOL2|2.49942|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.101|4.035|1000|1000|AH-3|3.101|4.035|1000|1000|AH-2.5|2.486|3.234|1000|1000|AH-2|2.486|3.234|1000|1000|AH-1.5|2.102|2.735|1000|1000||AH1.5|1.796|2.182|1000|1000|AH2|1.796|2.182|1000|1000|AH2.5|1.616|1.963|1000|1000|AH3|1.616|1.963|1000|1000|AH3.5|1.387|1.686|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.43365|7|1.53524|7|EK-1.5||K21|5.572|7|5.1555|7|EK21||K1.5|1.51|7|4.0592|7|EK1.5||EAHS|","AHG","https://www.oddsportal.com/tennis/united-kingdom/nottingham-3-challenger-men/blockx-alexander-mpetshi-perricard-giovanni-vw2Js8h2/#ah;2;-0.50;2","-0.5","1.97","1.88","","","","","1.97","1.88","","","","","","",""
"CSM","0000009","20240209|180735","20240205_1944210_088766_071174","R10_1_Nottingham Challenger (GBR)","Blockx","Mpetshi Perricard","|K|0.565911|EK|G||OL1|1.91514|EOL1|OL2|2.49942|EOL2|OH1|3.186|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.91514|ENAOL1|NAOL2|2.49942|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.101|4.035|1000|1000|AH-3|3.101|4.035|1000|1000|AH-2.5|2.486|3.234|1000|1000|AH-2|2.486|3.234|1000|1000|AH-1.5|2.102|2.735|1000|1000||AH1.5|1.796|2.182|1000|1000|AH2|1.796|2.182|1000|1000|AH2.5|1.616|1.963|1000|1000|AH3|1.616|1.963|1000|1000|AH3.5|1.387|1.686|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.43365|7|1.53524|7|EK-1.5||K21|5.572|7|5.1555|7|EK21||K1.5|1.51|7|4.0592|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/united-kingdom/nottingham-3-challenger-men/blockx-alexander-mpetshi-perricard-giovanni-vw2Js8h2/#ah;2;1.50;1","1.5","1.32","3.53","","","","","1.32","3.53","","","","","","",""
"CSM","0000009","20240209|180733","20240205_1944210_088766_071174","R10_1_Nottingham Challenger (GBR)","Blockx","Mpetshi Perricard","|K|0.565911|EK|G||OL1|1.91514|EOL1|OL2|2.49942|EOL2|OH1|3.186|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.91514|ENAOL1|NAOL2|2.49942|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.101|4.035|1000|1000|AH-3|3.101|4.035|1000|1000|AH-2.5|2.486|3.234|1000|1000|AH-2|2.486|3.234|1000|1000|AH-1.5|2.102|2.735|1000|1000||AH1.5|1.796|2.182|1000|1000|AH2|1.796|2.182|1000|1000|AH2.5|1.616|1.963|1000|1000|AH3|1.616|1.963|1000|1000|AH3.5|1.387|1.686|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.43365|7|1.53524|7|EK-1.5||K21|5.572|7|5.1555|7|EK21||K1.5|1.51|7|4.0592|7|EK1.5||EAHS|","AHS","https://www.oddsportal.com/tennis/united-kingdom/nottingham-3-challenger-men/blockx-alexander-mpetshi-perricard-giovanni-vw2Js8h2/#ah;2;-1.50;1","-1.5","3.65","1.31","","","","","3.65","1.31","","","","","","",""
"CSM","0000009","20240209|180721","20240205_1944210_088766_071174","R10_1_Nottingham Challenger (GBR)","Blockx","Mpetshi Perricard","|K|0.565911|EK|G||OL1|1.91514|EOL1|OL2|2.49942|EOL2|OH1|3.186|EOH1|OH2|1|EOH2|EG|NA||NAOL1|1.91514|ENAOL1|NAOL2|2.49942|ENAOL2|NAVE1|-13.5|ENAVE1|NAVE2|-13.5|ENAVE2||ENA||AH-5.5|1000|1000|1000|1000|AH-5|1000|1000|1000|1000|AH-4|1000|1000|1000|1000|AH-3.5|3.101|4.035|1000|1000|AH-3|3.101|4.035|1000|1000|AH-2.5|2.486|3.234|1000|1000|AH-2|2.486|3.234|1000|1000|AH-1.5|2.102|2.735|1000|1000||AH1.5|1.796|2.182|1000|1000|AH2|1.796|2.182|1000|1000|AH2.5|1.616|1.963|1000|1000|AH3|1.616|1.963|1000|1000|AH3.5|1.387|1.686|1000|1000|AH4|1000|1000|1000|1000|AH4.5|1000|1000|1000|1000|AH5|1000|1000|1000|1000|AH5.5|1000|1000|1000|1000||EAH||AHS||K-1.5|3.43365|7|1.53524|7|EK-1.5||K21|5.572|7|5.1555|7|EK21||K1.5|1.51|7|4.0592|7|EK1.5||EAHS|","GEW","https://www.oddsportal.com/tennis/united-kingdom/nottingham-3-challenger-men/blockx-alexander-mpetshi-perricard-giovanni-vw2Js8h2/","","","","","","","","1.85","1.95","","","","","","",""
